bigAccountId,application_date,dtmApproved,dtmFunded,OriginalInterestRate,mnyReserve,mnyDiscount,GEN11_ECNL
5884803,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.187147
5884812,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.146247
5884814,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.198915
5884816,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.24497
5884818,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.12964
5884820,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.3161
5884823,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.290668
5884824,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.328187
5884825,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.189288
5884828,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.174387
5884829,3/1/2022,3/1/2022,18-01-2022,0.2049,1498.9,398,0.093432
5884830,3/1/2022,3/1/2022,14-01-2022,0.1249,1283.69,149,0.013424
5884831,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.229762
5884834,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.082981
5884835,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.199381
5884837,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.008505
5884838,3/1/2022,3/1/2022,7/1/2022,0.1849,0,398,0.240846
5884839,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.212658
5884842,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.180416
5884848,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.030608
5884850,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.357324
5884852,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.062681
5884854,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,-0.012473
5884859,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.19341
5884861,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.220946
5884864,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.208339
5884865,3/1/2022,3/1/2022,14-01-2022,0.1925,270.4,898,0.148914
5884866,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.287446
5884869,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.337011
5884870,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.235308
5884872,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.156607
5884875,3/1/2022,3/1/2022,5/1/2022,0.2049,961.09,998,0.222348
5884876,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.196754
5884877,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.279875
5884879,3/1/2022,3/1/2022,14-01-2022,0.1799,2113.79,398,0.234958
5884881,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.096334
5884883,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.364643
5884885,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.179486
5884887,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.171186
5884891,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.271191
5884892,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.157464
5884894,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.237708
5884896,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.327523
5884898,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.141455
5884900,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.334338
5884904,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.305292
5884905,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.179173
5884907,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.218779
5884908,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.304277
5884909,3/1/2022,3/1/2022,10/1/2022,0.1399,0,749,0.013001
5884913,3/1/2022,3/1/2022,14-01-2022,0.1599,611.13,248,0.104671
5884925,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.211575
5884927,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.213145
5884929,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.234318
5884935,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.238927
5884940,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.268437
5884941,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.328138
5884942,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.326276
5884946,3/1/2022,4/1/2022,NULL,NULL,NULL,NULL,0.23302
5884947,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.067664
5884952,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.288853
5884953,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.424049
5884954,3/1/2022,3/1/2022,11/2/2022,0.1849,0,698,0.074751
5884956,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.138378
5884960,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.271928
5884962,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.09694
5884967,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.28387
5884971,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.051324
5884976,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.178863
5884977,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.179614
5884980,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.276793
5884981,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.307337
5884984,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.398755
5884986,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.338422
5884989,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.041677
5884991,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.092914
5884992,3/1/2022,3/1/2022,5/1/2022,0.2049,1194.98,698,0.264164
5884993,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.261912
5884995,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.109273
5885002,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.308287
5885003,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.132993
5885005,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.275465
5885007,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.280849
5885010,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.130421
5885011,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.321319
5885012,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.163653
5885014,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.223823
5885016,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.394125
5885018,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.163873
5885020,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.140435
5885021,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.179484
5885024,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.229237
5885028,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.004041
5885030,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.136508
5885032,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.181542
5885033,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.227646
5885035,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.188516
5885037,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.252531
5885038,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.135324
5885040,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.29
5885043,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.254862
5885044,3/1/2022,3/1/2022,12/1/2022,0.1799,0,698,0.148843
5885051,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.119633
5885053,3/1/2022,3/1/2022,17-01-2022,0.2049,0,998,0.187025
5885062,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.151322
5885063,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.318011
5885067,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.131543
5885069,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.235992
5885070,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.179819
5885075,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.206912
5885076,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.313138
5885078,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.309217
5885080,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.016758
5885081,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,-0.001002
5885089,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.093148
5885090,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.406241
5885094,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.044464
5885096,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.12789
5885103,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.058681
5885104,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.395472
5885105,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.363743
5885107,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.322632
5885111,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.066785
5885113,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.114924
5885115,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.257973
5885118,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.053487
5885119,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.098807
5885120,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.184863
5885125,3/1/2022,3/1/2022,24-01-2022,0.2099,617.4,648,0.12355
5885128,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.376791
5885129,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.022296
5885133,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.532192
5885137,3/1/2022,4/1/2022,NULL,NULL,NULL,NULL,0.147786
5885140,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.1478
5885142,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.189072
5885143,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.08476
5885145,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.266395
5885146,3/1/2022,3/1/2022,10/1/2022,0.1999,1713.1,528.6,0.131686
5885151,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.076969
5885153,3/1/2022,3/1/2022,12/1/2022,0.2049,579.94,398,0.28296
5885154,3/1/2022,3/1/2022,27-01-2022,0.1849,0,698,0.126995
5885156,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.236592
5885157,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.232493
5885159,3/1/2022,3/1/2022,25-01-2022,0.2249,0,848,0.380841
5885161,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.199957
5885162,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.249376
5885165,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.160942
5885171,3/1/2022,3/1/2022,7/1/2022,0.1999,0,648,0.190895
5885174,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.110727
5885178,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.238638
5885182,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.264461
5885185,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.431038
5885186,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.033288
5885187,3/1/2022,3/1/2022,14-01-2022,0.2049,1375.92,398,0.079854
5885189,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.176163
5885190,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.227368
5885191,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.092575
5885193,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.219583
5885195,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.328832
5885199,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.293517
5885200,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.227854
5885202,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.21335
5885203,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.196898
5885204,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.014853
5885207,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.016834
5885209,3/1/2022,3/1/2022,5/1/2022,0.2049,1762.5,398,0.143525
5885210,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.276883
5885214,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.279454
5885215,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.168239
5885216,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.320922
5885217,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,-0.004558
5885221,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.253634
5885222,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.018769
5885226,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.16123
5885227,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.164925
5885234,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.167319
5885236,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.226286
5885239,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.267235
5885242,3/1/2022,2/2/2022,16-02-2022,0.1999,1388.03,398,0.127259
5885243,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.21337
5885246,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.147161
5885248,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.193763
5885253,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.119661
5885254,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.471405
5885255,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.116148
5885257,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.313731
5885259,3/1/2022,3/1/2022,10/1/2022,0.1699,1927.8,548,0.124466
5885274,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.148255
5885275,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.192108
5885278,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.201285
5885280,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.21744
5885281,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.23526
5885284,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.354197
5885287,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.163846
5885295,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.165671
5885297,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.204728
5885298,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.518952
5885300,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.084702
5885301,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.265642
5885308,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.085804
5885311,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.230143
5885313,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.215811
5885314,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.400747
5885315,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.439212
5885316,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.306442
5885319,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.196527
5885321,3/1/2022,3/1/2022,11/1/2022,0.2099,921.82,648,0.195959
5885327,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.046446
5885329,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.115977
5885330,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.227576
5885335,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.203628
5885338,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.321814
5885339,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.242792
5885341,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.079086
5885350,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.202142
5885352,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.157724
5885353,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.132076
5885355,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.170686
5885358,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.277412
5885361,3/1/2022,3/1/2022,12/1/2022,0.1799,1599.7,248,0.084448
5885364,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.203286
5885365,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.338555
5885366,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.195431
5885370,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.24231
5885371,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.245122
5885375,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.353152
5885376,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.177886
5885377,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.045043
5885380,3/1/2022,3/1/2022,10/1/2022,0.2049,1225.6,898,0.168949
5885381,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.249942
5885385,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.327472
5885387,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.108521
5885389,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.24961
5885396,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.284923
5885398,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.098181
5885402,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.08668
5885403,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.167859
5885406,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.527651
5885409,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.316897
5885412,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.260031
5885414,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.268121
5885417,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.285849
5885418,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.453189
5885426,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.197114
5885430,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.315127
5885431,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.465169
5885432,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.109416
5885435,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.061032
5885437,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,-0.014513
5885438,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.132156
5885439,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.19101
5885441,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.197855
5885442,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.251055
5885446,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.150987
5885448,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.041509
5885449,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.079143
5885453,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.263068
5885456,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.157125
5885458,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.055058
5885462,3/1/2022,3/1/2022,10/1/2022,0.1749,0,398,0.149176
5885463,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.290333
5885467,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.447021
5885469,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.284791
5885473,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.268468
5885476,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.332584
5885488,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.136202
5885489,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.088532
5885490,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.397222
5885495,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.421712
5885503,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.100458
5885506,3/1/2022,3/1/2022,31-01-2022,0.2249,0,848,0.366598
5885507,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,-0.008045
5885508,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.238178
5885509,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.141376
5885511,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.149779
5885515,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.213232
5885517,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.112958
5885521,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.063685
5885525,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,-0.013663
5885526,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.168927
5885529,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.264169
5885532,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.221595
5885535,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.257334
5885538,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.30571
5885539,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.205238
5885543,3/1/2022,3/1/2022,20-01-2022,0.1845,0,398,0.213486
5885545,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.035207
5885547,3/1/2022,3/1/2022,18-01-2022,0.1799,683.42,398,0.194619
5885548,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.239821
5885549,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.139627
5885550,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.230327
5885551,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.171572
5885552,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.137825
5885558,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.236849
5885559,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.149747
5885560,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.32559
5885565,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.244317
5885566,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.269667
5885567,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.086378
5885568,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.32664
5885571,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.202567
5885572,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.12708
5885575,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.05121
5885579,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.3254
5885580,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.047584
5885581,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.100591
5885582,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.255525
5885585,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.174821
5885586,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.371749
5885589,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.343422
5885590,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.25483
5885594,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.047156
5885604,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.060099
5885605,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.256905
5885606,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.294833
5885608,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.357898
5885609,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.194217
5885610,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.184794
5885611,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.189672
5885616,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.368717
5885619,3/1/2022,3/1/2022,7/1/2022,0.2025,845.92,298,0.168283
5885622,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.243896
5885624,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.365223
5885625,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.154549
5885631,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.314289
5885637,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.28278
5885641,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.169224
5885643,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.289964
5885644,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.393964
5885645,3/1/2022,3/1/2022,17-01-2022,0.1999,1008.58,648,0.186455
5885647,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.139542
5885648,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.077281
5885649,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.335128
5885651,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.32912
5885654,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.206906
5885655,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.009587
5885657,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.361304
5885658,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.185215
5885659,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.016186
5885662,3/1/2022,3/1/2022,1/2/2022,0.1549,1666.26,848,0.053255
5885664,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.293355
5885667,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.227234
5885669,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.279482
5885670,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.140425
5885671,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.249948
5885674,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.248176
5885675,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.357128
5885676,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.258278
5885677,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.205906
5885678,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.236137
5885679,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.14712
5885681,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.104288
5885682,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.10138
5885692,3/1/2022,3/1/2022,10/1/2022,0.1999,1035.37,648,0.267269
5885695,3/1/2022,3/1/2022,NULL,NULL,NULL,NULL,0.139839
