bigAccountId,bigDealerId,dtmStampCreation,dtmFunded,intTerm,intOpenBKType,strTier,AmtFinanced,OriginalInterestRate,MaxFico
7882695,5486,08:10.8,00:00.0,66,NULL,D,18265.94,24,660
7871718,5366,34:31.7,00:00.0,72,NULL,B,23951.32,25,634
7838040,7207,41:47.4,00:00.0,66,NULL,C,15257.88,26.74,589
7868003,1333,37:06.3,00:00.0,72,NULL,B,20383.46,24.67,544
7861909,6815,21:12.3,00:00.0,72,NULL,B,23744.33,22.24,594
7863436,5081,05:51.4,00:00.0,66,NULL,B,16161.06,24.24,NULL
7869218,7591,46:53.5,00:00.0,72,NULL,D,30523.36,28.91,539
7861661,6186,08:05.2,00:00.0,72,NULL,B,18986.7,25.39,472
7870039,7769,21:31.6,00:00.0,72,NULL,B,25074.58,24,540
7863690,6642,08:19.3,00:00.0,72,NULL,B,24974,23.24,512
7797369,2437,23:40.4,00:00.0,72,13,A1,17010,17.85,580
7875447,2712,48:48.4,00:00.0,72,NULL,C,24487.42,26.46,656
7878303,3353,00:10.5,00:00.0,72,NULL,B,21501.77,25.48,537
7871828,6816,55:48.3,00:00.0,72,NULL,B,24509.08,25,659
7799086,7301,39:48.9,00:00.0,60,13,B,15327.5,25.24,555
7849058,1375,39:26.0,00:00.0,66,NULL,B,18164.26,25.33,580
7865553,6965,23:24.7,00:00.0,72,NULL,D,19271.01,27,NULL
7867388,7252,19:44.6,00:00.0,72,NULL,B,30505.37,25,615
7867618,8195,13:05.5,00:00.0,48,NULL,C,14759.16,26.74,501
7794001,4793,50:38.4,00:00.0,72,NULL,B,24978,25,529
7873683,7769,25:08.1,00:00.0,66,NULL,C,14442.58,25,601
7670549,2222,53:06.4,00:00.0,72,13,A,22573.44,20.21,575
7874862,8009,50:00.7,00:00.0,60,NULL,C,15722.34,24,555
7858517,6806,15:55.1,00:00.0,72,NULL,B,20393.43,24.8,545
7870444,7652,51:33.2,00:00.0,72,NULL,B,26441.67,27.22,601
7880222,323,38:51.5,00:00.0,72,NULL,B,18057.34,25.24,479
7832358,3355,59:45.6,00:00.0,72,13,B,29851,25,530
7854190,5965,40:16.5,00:00.0,72,NULL,B,23780,28.35,532
7861926,6703,27:40.5,00:00.0,72,7,B,18668.62,27.89,581
7869906,1544,23:47.5,00:00.0,72,NULL,B,22672.1,27.03,596
7858857,7735,34:21.9,00:00.0,72,7,C,19569.89,26.81,532
7854219,6999,53:41.8,00:00.0,72,13,A1,19689.98,18,564
7874226,1403,31:16.8,00:00.0,66,NULL,A,38486.22,20.53,587
7870728,5284,49:16.2,00:00.0,66,NULL,C,12908.59,26.74,555
7870485,4342,58:09.6,00:00.0,72,NULL,B,18214.49,22.24,698
7871507,8401,59:09.7,00:00.0,66,NULL,D,10927.51,24.1,573
7863681,8498,06:01.8,00:00.0,72,NULL,B,12730.44,24,655
7869103,6806,22:55.5,00:00.0,72,NULL,C,33070.43,26.85,554
7861110,6461,42:34.4,00:00.0,72,NULL,C,19436.6,25,537
7860342,8171,25:41.9,00:00.0,72,7,B,23498.29,25.24,650
7862757,7048,41:29.2,00:00.0,72,NULL,B,18018.86,26.48,492
7834081,4945,41:05.7,00:00.0,60,13,B,20718.85,22.48,633
7879825,7736,05:01.6,00:00.0,60,NULL,C,19794.53,25.74,532
7874415,2958,10:23.0,00:00.0,72,NULL,A,27568.82,21.2,565
7874349,6465,56:07.2,00:00.0,72,NULL,B,27087.95,23.49,666
7862159,6469,38:15.2,00:00.0,72,NULL,D,24695.55,28.24,621
7872032,5187,29:26.3,00:00.0,72,NULL,C,18357.63,25,433
7575329,3147,49:05.3,00:00.0,72,13,A,22310.1,21.47,528
7760971,1727,09:43.9,00:00.0,72,13,B,19075,24.95,531
7767870,2899,57:27.6,00:00.0,72,NULL,D,18633.2,28.74,464
7836988,4820,50:38.5,00:00.0,72,NULL,B,27382,21,556
7864588,5375,01:19.7,00:00.0,72,NULL,B,32493.33,26.99,562
7846834,3009,31:30.0,00:00.0,72,NULL,B,24217,23.26,573
7874588,8291,49:36.0,00:00.0,72,NULL,C,18503.93,25,488
7862564,2879,51:59.0,00:00.0,72,7,B,20050.32,25,546
7836792,8289,15:29.8,00:00.0,72,NULL,B,29820.67,29.65,606
7877494,7301,42:50.6,00:00.0,48,7,D,13993.61,28.75,556
7873619,6642,03:52.6,00:00.0,60,NULL,B,26415,24,497
7864144,7018,51:40.3,00:00.0,72,NULL,B,19252.65,24.99,539
7879329,2015,56:14.2,00:00.0,72,NULL,B,25496.85,22.24,516
7829290,4156,52:47.7,00:00.0,66,7,D,16726.1,29.24,592
7835564,2836,39:58.7,00:00.0,72,NULL,B,26916.43,24.81,410
7880765,6495,51:15.6,00:00.0,60,NULL,D,18856.87,29.24,NULL
7879021,6810,34:29.5,00:00.0,72,NULL,C,13540.95,25,577
7853316,6211,07:05.7,00:00.0,72,NULL,B,20814,24.24,NULL
7863272,1727,35:56.4,00:00.0,60,7,B,19966,25.99,533
7844875,3260,53:29.2,00:00.0,48,NULL,C,14853.75,20.6,565
7852193,8074,28:07.9,00:00.0,72,13,A,32743.68,17.34,578
7866911,6865,39:54.5,00:00.0,72,13,B,22519,24.24,550
7866808,7769,14:06.9,00:00.0,66,NULL,B,27110.8,25,571
7855522,5356,21:09.4,00:00.0,60,NULL,B,15404.97,27.9,591
7829883,7581,20:30.5,00:00.0,60,13,B,24156.95,25.24,563
7860656,5846,45:40.7,00:00.0,72,7,B,23233.33,24.88,485
7858069,5501,38:42.7,00:00.0,72,7,B,21317.85,22.24,536
7674700,7301,53:57.9,00:00.0,66,NULL,C,14107.3,26.74,554
7861113,2011,43:03.9,00:00.0,72,NULL,D,25969.03,28.24,441
7866785,6465,10:12.4,00:00.0,66,NULL,C,20226.62,24.1,546
7875019,7086,21:52.4,00:00.0,60,NULL,D,13128.5,25,588
7867722,6464,39:54.5,00:00.0,72,NULL,C,18245.81,26.74,459
7847198,7581,00:51.9,00:00.0,72,7,C,27597.89,25.74,646
7869768,7591,43:37.2,00:00.0,72,NULL,D,16503.36,29.24,472
7860524,5541,08:43.7,00:00.0,72,NULL,B,12143,21,471
7863199,1151,19:42.3,00:00.0,60,13,B,22446.47,25.89,575
7873774,7708,47:59.0,00:00.0,66,NULL,B,24123.12,21,NULL
7864800,4463,25:27.0,00:00.0,72,NULL,B,25204.5,27.74,661
7859165,6303,43:09.6,00:00.0,72,NULL,B,22665.75,24,515
7855986,6816,45:44.1,00:00.0,72,NULL,C,21379.08,25,503
7874439,1880,14:42.5,00:00.0,72,7,B,22438.86,25,504
7877435,7769,26:59.6,00:00.0,66,NULL,B,14199.43,25,492
7808619,6523,14:15.5,00:00.0,66,NULL,B,25438.93,25,570
7867027,2651,09:23.5,00:00.0,66,7,B,11108.27,23.24,511
7873794,4252,52:10.4,00:00.0,72,7,B,30838.69,26.5,554
7871719,6465,34:43.8,00:00.0,60,NULL,B,17084.91,24.1,515
7870783,5457,59:17.4,00:00.0,72,NULL,C,26617.08,26.15,555
7871384,4252,37:50.5,00:00.0,72,NULL,D,22259.29,27.2,535
7866709,5830,52:14.1,00:00.0,72,7,B,20995,24.1,602
7869655,7207,18:17.2,00:00.0,72,NULL,B,21788.22,23.24,580
7862349,7057,40:59.5,00:00.0,72,NULL,B,15792.11,24.1,535
7863527,7637,30:26.6,00:00.0,72,7,C,22203.83,26.74,547
7856222,4187,29:53.5,00:00.0,60,NULL,C,25542.52,28.04,449
7851457,791,35:33.9,00:00.0,60,NULL,B,22905.16,25.24,492
7865750,1587,02:42.1,00:00.0,72,NULL,B,25451.34,23.73,606
7874459,4297,19:29.6,00:00.0,72,NULL,D,24497.6,25,580
7854378,4462,46:39.0,00:00.0,72,13,B,19768.86,22,625
7868628,5501,44:22.5,00:00.0,60,NULL,C,14758.52,26.74,524
7872419,6187,48:32.7,00:00.0,72,NULL,B,34047,26.91,531
7838731,6303,56:47.3,00:00.0,72,NULL,C,19910.01,24,540
7770322,2257,47:44.8,00:00.0,72,NULL,D,28422.24,29.59,621
7864180,4270,02:33.2,00:00.0,72,NULL,C,23502.43,27.06,443
7873560,1195,42:56.3,00:00.0,72,13,A,27876.36,19.99,561
7864449,6703,13:37.1,00:00.0,66,13,A,24881.77,21.24,568
7843367,6509,51:57.4,00:00.0,66,NULL,B,21399.61,25,609
7877529,6833,51:15.9,00:00.0,72,NULL,B,18852,25,712
7840097,5457,58:51.4,00:00.0,72,NULL,D,21532.94,29.24,602
7869640,4963,14:26.1,00:00.0,72,NULL,B,16580,24.39,606
7758288,7167,10:22.0,00:00.0,72,NULL,B,19097,24,689
7858490,5294,10:47.3,00:00.0,72,NULL,C,21227,24,566
7874896,5085,56:21.2,00:00.0,72,7,B,30068.12,28.85,512
7712334,2899,35:05.1,00:00.0,72,NULL,C,25786.91,27.35,513
7850478,3260,04:49.6,00:00.0,48,NULL,C,17415.69,24.1,586
7870433,5050,48:32.8,00:00.0,72,NULL,B,18178.94,24.89,504
7874877,7925,53:19.5,00:00.0,72,NULL,D,22547,29.24,570
7862387,6506,56:08.4,00:00.0,72,NULL,C,30087.5,27.96,551
7855935,752,37:54.3,00:00.0,72,NULL,B,24475.02,25.24,602
7683712,5502,46:25.1,00:00.0,60,7,D,16237.11,29.24,530
7850383,6401,43:10.8,00:00.0,72,NULL,B,20812.83,25.93,636
7869733,6168,36:28.7,00:00.0,72,7,C,30850.53,27.98,580
7870986,3265,34:27.2,00:00.0,60,NULL,B,18379.7,24,648
7877103,7929,10:01.3,00:00.0,66,NULL,D,23237.19,29.24,672
7845839,3871,11:42.5,00:00.0,72,NULL,B,21718.96,24.3,588
7855575,1284,28:50.7,00:00.0,72,NULL,B,26484.8,25.96,537
7850353,1940,36:50.5,00:00.0,72,NULL,B,18200,28.29,526
7873366,2066,20:13.9,00:00.0,60,NULL,C,20776.52,26.74,518
7863666,3391,03:29.0,00:00.0,72,NULL,C,30331.3,29.08,635
7857512,6554,28:16.9,00:00.0,72,7,B,23287.74,25,572
7809785,6114,27:23.4,00:00.0,72,13,A,20822.59,19.05,526
7868917,7866,42:21.2,00:00.0,72,NULL,B,20718.5,23.24,571
7867195,1727,01:26.9,00:00.0,72,7,B,23389,24.95,520
7866597,1520,26:56.0,00:00.0,72,7,B,28386.84,26.7,576
7867862,5501,09:29.3,00:00.0,72,7,B,33058.51,27.38,512
7856687,515,16:39.6,00:00.0,72,NULL,B,20048.23,23.26,507
7864454,1284,15:13.3,00:00.0,72,7,B,24297.95,22.28,524
7835138,1372,03:52.8,00:00.0,72,13,A,24024.15,19.24,601
7870454,6501,52:56.7,00:00.0,72,NULL,B,15979,25,NULL
7867528,6503,44:16.1,00:00.0,72,7,B,21351.6,23.24,533
7857382,3439,42:11.9,00:00.0,72,13,B,25749.23,29.33,541
7831008,5160,56:22.1,00:00.0,72,13,A1,21400.14,20,648
7874068,4737,02:07.1,00:00.0,66,NULL,C,19200.76,24.74,499
7855917,6503,33:30.2,00:00.0,72,NULL,B,25778.95,27.65,NULL
7828147,2836,52:42.3,00:00.0,72,NULL,B,23391.51,25,642
7867073,577,21:45.9,00:00.0,72,NULL,A,18026.34,19.99,545
7836375,5517,51:28.3,00:00.0,72,NULL,B,24589,27.9,559
7840733,2336,26:27.7,00:00.0,72,NULL,B,23325.83,24.6,605
7843982,7778,51:20.6,00:00.0,72,NULL,B,28796.62,22.24,515
7855622,8454,38:02.2,00:00.0,72,NULL,B,21440.9,25.24,628
7724159,2222,32:00.9,00:00.0,72,7,B,21738.27,25,499
7865682,6770,49:08.5,00:00.0,60,NULL,B,23228.59,25.24,669
7838254,6424,15:49.0,00:00.0,48,NULL,C,13356.33,25,448
7863498,8368,19:51.8,00:00.0,72,NULL,A1,29265.18,19.15,654
7874864,6641,51:10.1,00:00.0,72,NULL,D,21519.54,25,519
7833905,6024,58:57.7,00:00.0,72,NULL,B,17281.34,24,578
7866362,3171,32:44.9,00:00.0,72,NULL,B,24734.82,25.24,571
7871266,1634,18:26.7,00:00.0,72,NULL,C,18289.33,25.74,561
7874742,6432,24:22.3,00:00.0,66,NULL,B,21266,24.49,NULL
7855783,1727,07:53.6,00:00.0,66,7,B,15507,27.95,559
7859570,484,28:02.8,00:00.0,60,NULL,C,16139.02,24.1,511
7851330,1900,37:09.3,00:00.0,60,13,A1,14955.43,19.7,628
7855120,5053,12:18.0,00:00.0,48,NULL,B,13046.03,25.36,536
7843861,8140,21:00.2,00:00.0,72,NULL,B,17309.16,25.24,442
7870392,3604,38:56.0,00:00.0,72,7,C,34492,24,535
7863375,6474,56:09.8,00:00.0,72,NULL,C,30891.86,25,613
7855959,4197,41:37.2,00:00.0,72,NULL,B,17234.68,26.74,554
7842285,3171,01:36.1,00:00.0,60,NULL,C,14918.52,26.74,681
7871953,1166,17:48.1,00:00.0,72,NULL,C,19056.54,24.74,NULL
7868581,7839,36:21.8,00:00.0,72,7,B,28443.43,29.8,592
7845928,6822,35:22.8,00:00.0,72,NULL,D,17684.89,26.48,563
7865862,5934,32:01.3,00:00.0,72,7,B,21422.54,23.24,532
7872033,6642,29:35.4,00:00.0,72,NULL,B,25367,24,591
7855620,3611,37:39.9,00:00.0,72,NULL,D,21452.6,29.24,523
7836807,6529,18:41.4,00:00.0,66,NULL,B,15316.65,26.78,518
7872511,7297,10:44.3,00:00.0,72,13,A1,21931.35,17.99,553
7821198,2222,04:25.1,00:00.0,72,7,B,23852.41,25,555
7861512,5187,30:42.4,00:00.0,72,NULL,B,19560.66,24.99,472
7870573,6476,18:46.5,00:00.0,72,NULL,B,19282.93,25,548
7849340,3838,47:26.5,00:00.0,66,13,A1,19634.08,20.01,617
7867233,6689,24:50.1,00:00.0,72,NULL,B,19647.69,24,NULL
7871808,8009,52:21.1,00:00.0,60,NULL,B,13722.44,23.24,577
7845774,6317,51:28.7,00:00.0,72,13,A,21522.5,20.51,529
7815528,6711,36:09.5,00:00.0,72,NULL,C,24021.69,26,624
7850801,5366,21:38.3,00:00.0,72,NULL,B,22902.1,25,453
7867895,1372,15:13.3,00:00.0,72,NULL,B,22036.86,26.19,626
7873360,4187,08:53.1,00:00.0,66,NULL,B,18862.5,25.24,496
7860645,1864,43:12.4,00:00.0,72,7,B,19799.14,24.65,543
7861587,2408,48:39.8,00:00.0,72,NULL,B,16823.74,25.36,524
7862109,1284,56:08.5,00:00.0,72,NULL,B,24024.39,26.96,511
7860700,1587,00:10.0,00:00.0,72,NULL,B,26965.34,24,570
7847079,2155,34:11.4,00:00.0,66,NULL,B,16144.74,25.24,NULL
7865638,6667,41:17.6,00:00.0,72,NULL,B,10789,25.24,590
7863140,4197,05:22.4,00:00.0,72,NULL,B,25471.16,25.67,550
7847417,2687,51:51.1,00:00.0,72,13,B,21297.5,20.74,NULL
7843561,6934,44:24.3,00:00.0,72,7,B,28566.03,22.9,647
7856297,1594,48:53.1,00:00.0,60,NULL,A,13477,21.24,568
7868148,4747,07:38.1,00:00.0,72,NULL,B,21197.98,25,574
7864717,7302,21:18.1,00:00.0,72,7,B,22977.6,25,482
7853428,6476,31:18.0,00:00.0,72,NULL,B,27052.93,24.99,NULL
7861769,5585,42:04.8,00:00.0,72,NULL,B,22688.34,24,441
7865415,4316,53:43.5,00:00.0,66,7,B,20662.76,26.85,562
7867371,4269,20:14.7,00:00.0,72,7,B,19753.2,25,613
7853826,7046,06:30.9,00:00.0,72,NULL,B,19893.46,23.24,610
7860321,5161,22:42.1,00:00.0,72,7,C,20313.76,25,553
7856152,6833,15:49.8,00:00.0,72,NULL,B,17138.4,25,565
7868713,829,01:35.2,00:00.0,72,NULL,B,21536.86,23.24,541
7861384,5567,56:51.8,00:00.0,72,NULL,B,22819.98,26.48,608
7852215,8427,31:13.2,00:00.0,48,NULL,B,10904.65,23.24,480
7845640,8129,14:12.8,00:00.0,72,NULL,C,33121.55,27.64,540
7868942,4033,49:34.2,00:00.0,66,NULL,C,20179,26.74,631
7831732,6703,13:02.5,00:00.0,72,13,A,23451.09,22.6,568
7867246,1357,30:08.5,00:00.0,72,NULL,B,24518.6,24.24,489
7849301,2492,39:17.6,00:00.0,72,NULL,B,25626.59,24,529
7846984,3470,09:44.6,00:00.0,72,NULL,B,24419,25.24,NULL
7864718,7302,22:06.6,00:00.0,72,7,B,22490.09,25,561
7845285,5486,33:19.8,00:00.0,72,NULL,B,22469.94,23.27,634
7853334,7487,11:23.5,00:00.0,72,NULL,B,21272.19,23.83,523
7828814,6498,01:38.6,00:00.0,72,NULL,B,26006,25,NULL
7861574,7890,45:05.0,00:00.0,72,7,B,27129.45,26.7,535
7858469,5284,06:12.1,00:00.0,66,NULL,B,22223.89,26.45,428
7846412,6642,22:04.7,00:00.0,72,NULL,C,21582,24,669
7865063,7929,23:09.5,00:00.0,60,NULL,C,17521.93,26.74,NULL
7814014,6474,13:27.5,00:00.0,72,NULL,B,20295.91,23.24,607
7852946,6290,50:14.3,00:00.0,60,NULL,D,15482.66,25,604
7853975,2408,02:05.8,00:00.0,72,NULL,D,19956.53,29.24,492
7769699,1275,59:20.9,00:00.0,72,NULL,B,18246,25.24,579
7844096,6187,15:37.2,00:00.0,72,NULL,C,25066,26.41,418
7850863,5620,39:20.0,00:00.0,72,NULL,B,20246.66,25.9,523
7708229,2534,10:45.7,00:00.0,72,13,B,22074.95,23.37,574
7836357,4854,48:18.1,00:00.0,72,13,A,29328.21,17.99,618
7810443,3644,56:08.0,00:00.0,60,13,A,16199,20.95,560
7829612,3154,12:40.5,00:00.0,72,NULL,B,20061.96,23.24,NULL
7828224,3611,30:33.4,00:00.0,72,NULL,B,23201.99,28.32,466
7812376,1727,15:40.6,00:00.0,60,7,B,17453,23.24,528
7866027,5555,10:18.3,00:00.0,66,NULL,C,15630.21,25,495
7857123,2087,20:14.7,00:00.0,72,NULL,C,14482.9,26.74,NULL
7863833,8276,38:19.2,00:00.0,72,NULL,B,23833.21,24.24,NULL
7863624,7045,52:08.0,00:00.0,70,13,B,17579.53,25,561
7847142,752,48:41.6,00:00.0,72,NULL,B,27093.9,29.71,568
7864493,8291,25:48.5,00:00.0,66,NULL,C,13709.93,25,607
7809771,2836,23:46.2,00:00.0,72,7,B,25637.45,25,489
7855927,3475,35:49.6,00:00.0,72,7,B,18057.36,25,524
7819864,7275,37:10.9,00:00.0,72,7,B,25051.72,23.5,486
7860326,6465,23:24.7,00:00.0,72,NULL,C,16243.97,24.1,496
7833984,1771,18:41.6,00:00.0,66,NULL,B,12839.43,26.7,562
7860889,4961,46:00.7,00:00.0,66,NULL,C,26813,23.1,466
7656447,3422,53:10.6,00:00.0,72,NULL,B,20923.29,23.5,469
7818391,3254,53:16.5,00:00.0,72,NULL,B,20194.94,23.4,NULL
7865777,8051,10:13.8,00:00.0,60,NULL,C,16661,21,NULL
7860685,2474,54:21.5,00:00.0,72,NULL,B,20874.34,24,588
7864771,8462,41:33.4,00:00.0,72,NULL,D,14956.12,28.24,492
7849119,6303,54:43.2,00:00.0,72,NULL,B,13323.65,24,520
7836626,3422,42:54.2,00:00.0,72,7,B,21652.75,22.24,547
7859635,2814,52:08.6,00:00.0,60,NULL,B,10799.79,25.24,562
7845554,2408,54:52.7,00:00.0,72,NULL,B,20830.84,24.24,461
7865549,6806,23:07.7,00:00.0,72,7,B,21197.43,25.45,613
7861619,6959,54:36.5,00:00.0,60,NULL,C,18746.4,25,622
7819203,2997,03:59.3,00:00.0,72,NULL,C,22570.93,25,645
7860495,7487,00:42.9,00:00.0,72,NULL,B,15557.28,26.48,570
7856036,7654,56:15.7,00:00.0,72,NULL,B,24199.56,27.07,659
7832910,51,52:28.9,00:00.0,72,7,B,22421.44,25.16,555
7822344,2374,52:21.1,00:00.0,72,13,B,20499.49,23.24,649
7865156,4297,52:33.3,00:00.0,69,NULL,B,21528.6,25,622
7845776,6474,52:02.9,00:00.0,72,NULL,B,21388.43,25,441
7854889,4789,30:27.6,00:00.0,72,NULL,B,18314.5,25,583
7855911,6211,32:31.4,00:00.0,72,NULL,B,20199,27.72,607
7842320,6502,09:28.6,00:00.0,60,NULL,D,16904.01,29.24,489
7848847,5319,24:54.5,00:00.0,72,NULL,B,18330.1,24.24,548
7855167,7402,19:55.5,00:00.0,60,NULL,B,16212.18,27.18,512
7850865,6001,39:20.8,00:00.0,72,NULL,B,14085.53,25,553
7854619,6502,34:40.1,00:00.0,72,NULL,B,29031.99,24,510
7851617,2258,21:55.6,00:00.0,72,NULL,B,33462.92,25.43,748
7860894,5555,47:04.1,00:00.0,72,NULL,C,28209.28,25,583
7852795,1634,22:05.5,00:00.0,60,NULL,B,13760.68,26.56,441
7840027,8136,44:28.1,00:00.0,72,NULL,B,11372.57,25.24,576
7851242,4197,48:12.9,00:00.0,72,7,B,24733.85,26.36,523
7861264,4752,24:51.8,00:00.0,72,NULL,D,25415.12,29.32,441
7841685,5022,42:43.5,00:00.0,72,13,B,26093.21,27.05,595
7860355,6810,29:43.4,00:00.0,72,NULL,B,24759,25,591
7862459,5702,20:31.8,00:00.0,72,NULL,C,29862.43,28.29,554
7809831,3439,39:00.6,00:00.0,72,NULL,B,34930.81,28.45,541
7855979,3383,44:07.3,00:00.0,72,NULL,B,23804.56,24.05,NULL
7849617,5000,49:55.7,00:00.0,72,NULL,B,21028.36,22.24,NULL
7863190,7207,17:27.1,00:00.0,72,NULL,B,21177.39,27.5,563
7808388,607,24:00.2,00:00.0,72,NULL,D,16314.92,29.24,612
7853469,3050,39:09.7,00:00.0,72,NULL,B,16303.49,25.75,529
7825108,3456,02:23.0,00:00.0,72,NULL,B,23964.05,25.24,624
7822396,5273,50:37.1,00:00.0,72,NULL,B,31169,25,502
7864391,2269,59:50.2,00:00.0,72,NULL,B,24641.49,26.48,580
7857215,5102,21:26.7,00:00.0,72,7,B,13056.44,25.24,595
7864502,7925,27:52.9,00:00.0,72,NULL,A,25652,21.52,549
7816865,5381,42:49.0,00:00.0,72,NULL,C,18051.36,25.74,593
7858104,7207,45:52.3,00:00.0,48,NULL,B,13764.38,25,505
7850096,577,39:54.1,00:00.0,72,NULL,C,30825.94,24,589
7848499,4316,36:55.1,00:00.0,72,7,B,31284.19,25.24,542
7860526,6272,08:45.3,00:00.0,72,NULL,B,17226.69,28.48,535
7837552,7334,52:47.6,00:00.0,72,NULL,B,21964.72,24.31,552
7831807,2209,33:19.3,00:00.0,72,NULL,D,22078.04,24.1,608
7847841,5657,32:57.7,00:00.0,72,NULL,B,28504.68,23.25,596
7843697,1327,20:35.6,00:00.0,72,7,C,24310.05,26.74,546
7837080,443,12:08.5,00:00.0,72,NULL,B,29121.49,25.24,487
7841991,5661,53:27.9,00:00.0,72,NULL,B,31245.51,25.24,555
7808676,6498,29:44.6,00:00.0,72,NULL,B,19152.75,25,600
7861807,3009,52:10.6,00:00.0,72,NULL,A,16041.75,21.24,NULL
7856643,1151,07:43.1,00:00.0,72,NULL,B,22428,27.62,409
7767879,4874,59:34.1,00:00.0,72,7,C,30938.33,27.27,597
7859971,3005,27:18.7,00:00.0,60,13,A,17196.72,21.24,594
7853624,3871,13:39.2,00:00.0,60,NULL,C,14379.63,26.74,550
7822015,2493,03:16.7,00:00.0,72,NULL,C,18546.68,26.74,678
7864736,7207,43:25.2,00:00.0,48,NULL,B,14357.77,25.24,580
7756629,5816,44:20.9,00:00.0,72,NULL,D,17133,24.87,592
7761206,6476,05:39.2,00:00.0,66,NULL,B,20923.24,25,559
7832863,1414,33:46.1,00:00.0,60,NULL,D,23645.08,29.24,493
7852871,7925,37:09.2,00:00.0,72,NULL,B,18306.4,26.04,597
7807524,6703,53:46.9,00:00.0,72,7,B,24704.77,29.05,553
7858908,5382,45:37.2,00:00.0,48,NULL,B,12089.22,25.55,652
7845325,5479,47:55.4,00:00.0,72,7,C,20083,27.15,550
7858011,2641,26:45.2,00:00.0,72,NULL,B,24033.15,24.24,596
7843356,3991,49:33.8,00:00.0,72,NULL,B,15935,25.24,637
7842967,6668,24:34.3,00:00.0,72,NULL,D,30106.69,27.82,613
7861804,6303,50:56.9,00:00.0,63,NULL,B,16397.75,24,543
7809525,7785,32:48.9,00:00.0,72,NULL,B,19344.3,24.98,590
7847255,7333,15:44.8,00:00.0,72,NULL,C,20371.05,25.74,552
7850824,7959,27:09.1,00:00.0,72,NULL,D,17773,28.24,492
7819904,2136,44:08.7,00:00.0,72,NULL,B,21500,27.2,563
7856713,8402,26:24.7,00:00.0,72,NULL,B,16581.88,24.1,542
7827883,4074,40:11.4,00:00.0,66,NULL,B,17675,25.24,584
7851685,7204,41:19.6,00:00.0,60,7,B,23281,21,585
7838899,8426,27:50.5,00:00.0,72,13,B,20469.14,21,535
7858146,5189,54:39.0,00:00.0,72,NULL,D,20641.86,25,418
7844063,5152,57:09.0,00:00.0,72,NULL,C,24331.57,26.71,473
7811342,2300,19:51.9,00:00.0,48,NULL,B,25272.04,25,433
7858340,5457,38:08.8,00:00.0,72,NULL,B,19979.32,24.07,NULL
7856967,6444,23:58.2,00:00.0,72,NULL,B,17013.13,23.74,602
7838985,8594,44:34.2,00:00.0,72,NULL,C,28417.06,26,546
7857983,3005,21:48.9,00:00.0,66,NULL,B,23760.57,27.65,580
7837689,2143,23:10.7,00:00.0,72,NULL,C,21036.5,26.74,439
7856939,7402,39:14.4,00:00.0,60,NULL,B,19387.87,29.4,597
7849969,6462,07:20.4,00:00.0,72,NULL,B,16939.4,21,NULL
7856244,6670,37:00.7,00:00.0,72,NULL,B,23305.97,25,475
7840187,4661,18:30.0,00:00.0,72,NULL,B,26630,21,523
7855883,752,27:51.4,00:00.0,72,NULL,B,21243.19,28.54,446
7838906,2269,28:40.7,00:00.0,72,NULL,B,23981.71,25.29,632
7727932,2083,47:53.9,00:00.0,72,13,A,16923.59,19.94,621
7854412,3475,54:55.9,00:00.0,72,NULL,B,30164.1,21.5,502
7842367,8050,18:16.2,00:00.0,48,NULL,C,15953.25,25,569
7833488,2612,12:38.9,00:00.0,72,NULL,B,30875.6,27.99,492
7855420,4270,02:53.6,00:00.0,72,NULL,B,17648.58,28.89,572
7853113,4752,25:40.6,00:00.0,66,NULL,D,19501.94,29.24,555
7860735,7925,08:21.6,00:00.0,72,NULL,B,29043,26.92,434
7857730,1092,24:56.7,00:00.0,72,NULL,B,28622.34,24,469
7858532,8291,20:01.5,00:00.0,72,NULL,B,20894.93,25,498
7855170,8519,20:06.7,00:00.0,72,NULL,B,27815,18,555
7836673,5457,53:53.4,00:00.0,72,NULL,B,30613.26,27.68,609
7854338,6554,32:43.4,00:00.0,60,13,A1,17435.4,18.99,652
7859037,791,12:23.3,00:00.0,72,NULL,B,30420.56,25.32,610
7855240,6670,31:17.7,00:00.0,72,NULL,B,23237.87,25,460
7856342,8395,59:47.9,00:00.0,72,NULL,B,22613.49,23.1,579
7848456,2597,19:48.4,00:00.0,66,NULL,C,26411.1,28.18,473
7848234,443,10:47.7,00:00.0,72,NULL,B,29339.5,24.82,NULL
7840400,323,03:59.0,00:00.0,72,NULL,B,26898.45,24.47,553
7849114,6205,53:32.3,00:00.0,72,NULL,C,19134.88,24,548
7812584,5670,07:35.7,00:00.0,72,NULL,B,25705.88,25.11,549
7841014,1284,29:14.3,00:00.0,66,NULL,B,21018.85,28.88,632
7728029,6605,38:20.5,00:00.0,72,13,A,29380.9,22.74,624
7771808,3171,12:42.0,00:00.0,60,NULL,D,15088.72,26,558
7857652,2698,07:35.3,00:00.0,72,NULL,B,15566.37,27.4,493
7848203,6755,01:02.7,00:00.0,72,NULL,C,30529.84,25,544
7856098,3334,06:05.1,00:00.0,66,NULL,C,19643.4,26.74,552
7848713,1284,41:17.6,00:00.0,72,NULL,D,24089.96,28.24,449
7859639,6845,53:36.7,00:00.0,72,NULL,B,27881.77,24.24,575
7842503,5008,48:04.3,00:00.0,66,NULL,C,24542,20,485
