feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
st20s__tu_binned,0.2865005910986188,197.0,506.0,1271,0.0508034215364937,0.2202989771833202,4,-0.3400243018910465,-0.09741716347968003,Months since oldest student loan trade opened
st20s__tu_binned,0.1302927155989093,163.0,196.0,1321,0.0528019825725477,0.2482967448902346,3,-0.3400243018910465,-0.044302689663007794,Months since oldest student loan trade opened
st20s__tu_binned,0.1035419147293684,116.0,162.0,2633,0.1052442241586058,0.2533232054690467,2,-0.3400243018910465,-0.03520676727231575,Months since oldest student loan trade opened
st20s__tu_binned,-0.0387094707034189,1.0,115.0,19793,0.7911503717323527,0.2811600060627494,1,-0.3400243018910465,0.013162160752501928,Months since oldest student loan trade opened
trv10__tu_binned,0.317263349432751,12.0,12.0,3227,0.1289871292669278,0.2150604276417725,4,-0.18172063892286652,-0.05765329856572817,Number of months non-mortgage balance decreases last 12 months
trv10__tu_binned,0.2020634113588797,10.0,11.0,3534,0.1412582940282996,0.2351443123938879,3,-0.18172063892286652,-0.036719092215069624,Number of months non-mortgage balance decreases last 12 months
trv10__tu_binned,-0.0086538033705207,6.0,9.0,4776,0.190902550163882,0.2751256281407035,2,-0.18172063892286652,0.0015725746776038775,Number of months non-mortgage balance decreases last 12 months
trv10__tu_binned,-0.1147843536702872,0.0,5.0,13481,0.5388520265408906,0.2967880721014762,1,-0.18172063892286652,0.02085868608731287,Number of months non-mortgage balance decreases last 12 months
trv13__tu_binned,0.1940609715444089,2.0,14.0,1957,0.0782236789511551,0.2365866121614716,3,-0.3710941047206124,-0.07201488249648466,Number of revolving high credit increases YOY
trv13__tu_binned,0.0958934292021458,1.0,1.0,2881,0.1151570868974338,0.2547726483859771,2,-0.3710941047206124,-0.03558548625835972,Number of revolving high credit increases YOY
trv13__tu_binned,-0.0311430556049347,0.0,0.0,20180,0.806619234151411,0.2796333002973241,1,-0.3710941047206124,0.011557004337977492,Number of revolving high credit increases YOY
