bigAccountId,bigDealerId,week_of_month,application_date,dtmFunded,dtmNonAccrual,intterm,open_bk_type,first_pmt_date,paymentsmade,Tier,DebtorState,AmtFinanced,OriginalInterestRate,fltAPRCurrent,MaxFico,intBeaconScore,mnyReserve,mnyDiscount,Early_Pay_Delinquency_15_120,Early_Pay_Delinquency_30_120,Early_Pay_Default_15_120,Early_Pay_Default_30_120,LoanStatus,ChargeOff_Severity,GEN11_ExpectedNetLoss,GEN11_ECNL,GEN12_ExpectedNetLoss,GEN12_ECNL,GEN12_ECNL_mod,DL_ExpectedNetLoss,DL_ECNL,origination_model
8096692,5541,3,16-08-2024,21-08-2024,NULL,72,NULL,30-09-2024,NULL,B,PA,26195,0.21,0.21,506,506,0,2247,0,0,0,0,A,NULL,3564.14409,0.136062,5307.47373,0.202614,0.085854,NULL,NULL,gen11
8096347,4747,3,16-08-2024,21-08-2024,NULL,66,NULL,30-09-2024,NULL,B,IN,17938.15,0.249,0.249,558,558,117.35,1014.69,0,0,0,0,A,NULL,1369.147237,0.076326,4430.256658,0.246974,0.10465,NULL,NULL,gen11
8096354,3439,3,16-08-2024,21-08-2024,NULL,72,NULL,30-09-2024,NULL,C,WI,20633.23,0.269,0.269,NULL,NULL,666.29,1644,0,0,0,0,A,NULL,4989.424512,0.241815,6200.285615,0.3005,0.12733,NULL,NULL,gen11
8094744,4921,3,15-08-2024,21-08-2024,NULL,72,NULL,1/10/2024,NULL,B,NJ,16357.73,0.242,0.242,576,576,0,928,0,0,0,0,A,NULL,1560.527442,0.0954,3944.421224,0.241135,0.102176,NULL,NULL,gen11
8094280,7018,3,15-08-2024,21-08-2024,NULL,66,NULL,16-09-2024,NULL,C,LA,17117.44,0.269,0.269,493,493,510.51,1160,0,0,0,0,A,NULL,2733.227232,0.159675,4653.684178,0.271868,0.115198,NULL,NULL,gen12
8073484,6111,3,15-08-2024,21-08-2024,NULL,66,NULL,29-09-2024,NULL,B,OH,23753,0.25,0.25,492,466,539.15,1678,0,0,0,0,A,NULL,3158.650187,0.132979,5394.638842,0.227114,0.096235,NULL,NULL,gen11
8073616,4342,3,15-08-2024,21-08-2024,NULL,66,7,16-09-2024,NULL,B,VA,18830.55,0.2321,0.2321,566,566,798.8,928,0,0,0,0,A,NULL,2010.293026,0.106757,3755.075298,0.199414,0.084498,NULL,NULL,gen11
8072763,7581,3,14-08-2024,21-08-2024,NULL,72,7,14-09-2024,NULL,C,WI,25031.22,0.269,0.269,598,598,831.1,1372,0,0,0,0,A,NULL,7406.763029,0.295901,6971.19477,0.2785,0.118009,NULL,NULL,gen11
8073115,2166,3,14-08-2024,21-08-2024,NULL,72,NULL,28-09-2024,NULL,A1,OR,28917,0.1707,0.1707,503,503,1643.04,1348,0,0,0,0,A,NULL,3376.667007,0.116771,1457.966223,0.050419,0.021364,NULL,NULL,gen12
8062468,2836,3,10/8/2024,21-08-2024,NULL,72,NULL,24-09-2024,NULL,B,OH,29833.06,0.25,0.25,488,453,688.46,1678,0,0,0,0,A,NULL,5540.446738,0.185715,6633.440557,0.222352,0.094217,NULL,NULL,gen11
8062729,8614,3,10/8/2024,21-08-2024,NULL,72,NULL,25-09-2024,NULL,B,NJ,30696.82,0.2498,0.2498,443,443,1912.68,928,0,0,0,0,A,NULL,7862.836959,0.256145,5951.1311,0.193868,0.082147,NULL,NULL,gen11
8062691,6458,3,10/8/2024,21-08-2024,NULL,72,13,25-09-2024,NULL,A,IN,38057.66,0.196,0.196,585,581,2234.74,778,0,0,0,0,A,NULL,4043.854721,0.106256,3786.014074,0.099481,0.042153,NULL,NULL,gen11
8063770,2920,3,10/8/2024,21-08-2024,NULL,72,NULL,25-09-2024,NULL,C,OH,19055.21,0.25,0.25,546,540,0,1496,0,0,0,0,A,NULL,3016.363522,0.158296,5322.215429,0.279305,0.11835,NULL,NULL,gen12
8063187,1601,3,10/8/2024,21-08-2024,NULL,72,NULL,24-09-2024,NULL,D,UT,20888.51,0.2715,0.2715,503,503,675.36,2555,0,0,0,0,A,NULL,3272.853524,0.156682,6939.288353,0.332206,0.140765,NULL,NULL,gen11
8065308,6122,3,10/8/2024,21-08-2024,NULL,72,NULL,9/9/2024,NULL,B,CA,24775.35,0.2363,0.2363,527,527,1572.98,928,0,0,0,0,A,NULL,2830.236883,0.114236,4218.251091,0.17026,0.072144,NULL,NULL,gen11
8065408,8134,3,11/8/2024,21-08-2024,NULL,72,NULL,25-09-2024,NULL,B,AZ,23924.65,0.2466,0.2466,421,421,1495.87,928,0,0,0,0,A,NULL,3164.633079,0.132275,4944.914135,0.206687,0.087579,NULL,NULL,gen11
8064818,443,3,10/8/2024,21-08-2024,NULL,72,NULL,16-09-2024,NULL,D,WA,20406.53,0.2715,0.2715,545,545,679.39,2319,0,0,0,0,A,NULL,5004.415791,0.245236,6885.632572,0.337423,0.142976,NULL,NULL,gen11
8064689,515,3,10/8/2024,21-08-2024,NULL,48,7,1/10/2024,NULL,B,MD,20634.94,0.2359,0.2359,551,551,781.87,928,0,0,0,0,A,NULL,2559.784942,0.124051,4070.510169,0.197263,0.083586,NULL,NULL,gen11
8066567,3862,3,12/8/2024,21-08-2024,NULL,60,13,15-09-2024,NULL,A,MO,15480,0.1923,0.1923,634,634,713.16,778,0,0,0,0,A,NULL,1965.01572,0.126939,1432.10124,0.092513,0.039201,NULL,NULL,gen11
8058517,4737,3,8/8/2024,21-08-2024,NULL,72,NULL,28-09-2024,NULL,C,TN,16077.23,0.269,0.269,582,582,517.61,737,0,0,0,0,A,NULL,4007.619354,0.249273,4291.189537,0.266911,0.113098,NULL,NULL,gen11
8057435,3391,3,8/8/2024,21-08-2024,NULL,72,NULL,22-09-2024,NULL,D,GA,17518.93,0.2715,0.2715,NULL,NULL,567.5,2116,0,0,0,0,A,NULL,2404.665851,0.137261,6006.69801,0.342869,0.145283,NULL,NULL,gen12
8060003,6458,3,9/8/2024,21-08-2024,NULL,72,NULL,25-09-2024,NULL,B,IN,23920.23,0.25,0.25,513,513,412.78,928,0,0,0,0,A,NULL,3578.011924,0.149581,5344.233866,0.223419,0.094669,NULL,NULL,gen11
8061393,6484,3,9/8/2024,21-08-2024,NULL,72,NULL,23-09-2024,NULL,A,CA,19639.59,0.1946,0.1946,478,478,1153.15,778,0,0,0,0,A,NULL,1975.251764,0.100575,1759.88402,0.089609,0.03797,NULL,NULL,gen11
8061560,2836,3,9/8/2024,21-08-2024,NULL,60,NULL,25-09-2024,NULL,B,OH,14131.26,0.2378,0.2378,518,518,0,928,0,0,0,0,A,NULL,3901.372392,0.276081,3275.103211,0.231763,0.098205,NULL,NULL,gen12
8061916,6462,3,9/8/2024,21-08-2024,NULL,66,NULL,9/9/2024,NULL,B,PA,22465.92,0.18,0.18,516,516,0,2427,0,0,0,0,A,NULL,3728.219424,0.16595,3279.41774,0.145973,0.061853,NULL,NULL,gen11
8054993,5085,3,7/8/2024,21-08-2024,NULL,72,13,24-09-2024,NULL,B,WI,20684.76,0.2245,0.2245,546,546,1240.34,928,0,0,0,0,A,NULL,1228.116255,0.059373,3569.548348,0.172569,0.073122,NULL,NULL,gen11
8055277,6959,3,7/8/2024,21-08-2024,NULL,72,NULL,14-09-2024,NULL,B,IL,25398,0.2499,0.2499,529,529,0,1852,0,0,0,0,A,NULL,3097.92105,0.121975,6451.98093,0.254035,0.107642,NULL,NULL,gen11
8056618,4252,3,7/8/2024,21-08-2024,NULL,72,7,21-09-2024,NULL,A,IL,27354.04,0.2094,0.2094,576,576,1636.99,778,0,0,0,0,A,NULL,2610.560161,0.095436,3393.569556,0.124061,0.052568,NULL,NULL,gen11
8052823,74,3,6/8/2024,21-08-2024,NULL,72,7,20-09-2024,NULL,B,UT,30232.21,0.2658,0.2658,598,570,1647.58,1228,0,0,0,0,A,NULL,5871.911452,0.194227,7952.461912,0.263046,0.11146,NULL,NULL,gen11
8053479,2149,3,6/8/2024,21-08-2024,NULL,72,7,14-09-2024,NULL,A,OH,34101.78,0.2107,0.2107,577,577,2095.13,1378,0,0,0,0,A,NULL,2770.565014,0.081244,3581.403037,0.105021,0.0445,NULL,NULL,gen11
8052596,4191,3,6/8/2024,21-08-2024,NULL,48,NULL,13-09-2024,NULL,D,PA,22434.53,0.2,0.2,479,479,0,5219,0,0,0,0,A,NULL,3359.638171,0.149753,7599.584865,0.338745,0.143536,NULL,NULL,gen11
8112463,7480,3,19-08-2024,21-08-2024,NULL,72,NULL,18-09-2024,NULL,C,IN,23201,0.25,0.25,621,621,0,2551,0,0,0,0,A,NULL,3006.223173,0.129573,6638.618135,0.286135,0.121244,NULL,NULL,gen11
8115217,6212,3,20-08-2024,21-08-2024,NULL,60,13,19-09-2024,NULL,B,AL,19363.46,0.2329,0.2329,548,548,981.96,928,0,0,0,0,A,NULL,1326.668098,0.068514,3170.844029,0.163754,0.069387,NULL,NULL,gen11
8115384,4742,3,20-08-2024,21-08-2024,NULL,72,13,4/10/2024,NULL,C,AL,14796.73,0.269,0.269,552,552,477.79,661,0,0,0,0,A,NULL,742.6182852,0.050188,3923.648894,0.26517,0.11236,NULL,NULL,gen11
8116232,857,3,20-08-2024,21-08-2024,NULL,72,NULL,19-09-2024,NULL,B,AZ,22166.85,0.2452,0.2452,569,520,0,928,0,0,0,0,A,NULL,5268.195738,0.237661,5233.814954,0.23611,0.100047,NULL,NULL,gen11
8116568,4789,3,20-08-2024,21-08-2024,NULL,67,NULL,4/10/2024,NULL,B,OH,19434.2,0.2349,0.2349,498,498,1096.52,978,0,0,0,0,A,NULL,3033.173331,0.156074,3415.521782,0.175748,0.07447,NULL,NULL,gen11
8116752,7418,3,20-08-2024,21-08-2024,NULL,72,NULL,19-09-2024,NULL,B,NC,18480.22,0.26,0.26,653,618,304.92,1528,0,0,0,0,A,NULL,2088.375741,0.113006,4874.139545,0.263749,0.111758,NULL,NULL,gen11
8117816,8979,3,21-08-2024,21-08-2024,NULL,66,NULL,21-09-2024,NULL,C,IL,25595.69,0.25,0.25,NULL,NULL,0,1985,0,0,0,0,A,NULL,9016.772886,0.352277,7744.359945,0.302565,0.128206,NULL,NULL,gen11
8096804,2555,3,16-08-2024,21-08-2024,NULL,72,NULL,30-09-2024,NULL,B,NC,29019.94,0.234,0.234,504,504,0,1228,0,0,0,0,A,NULL,6105.156937,0.210378,6550.061637,0.225709,0.095639,NULL,NULL,gen11
8096816,6642,3,16-08-2024,21-08-2024,NULL,72,NULL,30-09-2024,NULL,B,MD,26771.64,0.2392,0.2392,502,502,1659.67,1228,0,0,0,0,A,NULL,2270.047671,0.084793,5188.397375,0.193802,0.08212,NULL,NULL,gen11
8096871,4729,3,16-08-2024,21-08-2024,NULL,72,NULL,25-09-2024,NULL,B,NC,27959.52,0.26,0.26,669,620,115.92,928,0,0,0,0,A,NULL,5447.548998,0.194837,7222.922599,0.258335,0.109464,NULL,NULL,gen11
8107129,8368,3,16-08-2024,21-08-2024,NULL,72,NULL,15-09-2024,NULL,B,CA,23059.04,0.2724,0.2724,634,634,1529.14,928,0,0,0,0,A,NULL,5942.868025,0.257724,5770.224992,0.250237,0.106033,NULL,NULL,gen11
8096983,3009,3,16-08-2024,21-08-2024,NULL,72,NULL,15-09-2024,NULL,C,IA,19281.75,0.269,0.269,571,570,640.58,1109,0,0,0,0,A,NULL,1632.874999,0.084685,5387.687303,0.279419,0.118398,NULL,NULL,gen11
8097020,4316,3,16-08-2024,21-08-2024,NULL,72,7,28-09-2024,NULL,A,TX,30968.32,0.2047,0.2047,587,587,1836.58,778,0,0,0,0,A,NULL,5088.342723,0.164308,3768.070336,0.121675,0.051557,NULL,NULL,gen12
8108701,108,3,16-08-2024,21-08-2024,NULL,72,13,30-09-2024,NULL,B,AZ,31591.81,0.2354,0.2354,530,530,1939.9,1228,0,0,0,0,A,NULL,6103.379733,0.193195,5141.345935,0.162743,0.068959,NULL,NULL,gen11
8107540,7945,3,16-08-2024,21-08-2024,NULL,72,NULL,4/10/2024,NULL,C,PA,15788.6,0.21,0.21,526,526,0,3117,0,0,0,0,A,NULL,3638.246041,0.230435,4507.86634,0.285514,0.12098,NULL,NULL,gen12
8108105,2083,3,16-08-2024,21-08-2024,NULL,72,NULL,28-09-2024,NULL,B,IN,33734.26,0.25,0.25,567,567,1684.37,1228,0,0,0,0,A,NULL,3701.727818,0.109732,7503.646389,0.222434,0.094252,NULL,NULL,gen12
8108287,6212,3,16-08-2024,21-08-2024,NULL,60,13,15-09-2024,NULL,A,AL,20753.52,0.1996,0.1996,619,619,503.58,778,0,0,0,0,A,NULL,799.01052,0.0385,2734.193246,0.131746,0.055824,NULL,NULL,gen11
8112873,7200,3,19-08-2024,21-08-2024,NULL,72,NULL,25-09-2024,NULL,B,FL,35000,0.2427,0.2427,532,532,2147.54,1528,0,0,0,0,A,NULL,6869.52,0.196272,6117.405,0.174783,0.074061,NULL,NULL,gen11
8113018,7163,3,19-08-2024,21-08-2024,NULL,72,7,3/10/2024,NULL,C,CA,31310.44,0.259,0.259,543,543,998.42,1979,0,0,0,0,A,NULL,3943.299434,0.125942,9000.029426,0.287445,0.121799,NULL,NULL,gen11
8113075,7705,3,19-08-2024,21-08-2024,NULL,72,NULL,28-09-2024,NULL,D,VA,27558.98,0.2799,0.2799,564,564,757.01,2718,0,0,0,0,A,NULL,4868.045786,0.176641,9264.033804,0.336153,0.142438,NULL,NULL,gen12
8113313,5145,3,19-08-2024,21-08-2024,NULL,72,NULL,18-09-2024,NULL,B,NC,16593.78,0.2303,0.2303,557,557,1045.8,1528,0,0,0,0,A,NULL,1355.778201,0.081704,2858.378168,0.172256,0.07299,NULL,NULL,gen11
8113582,5356,3,19-08-2024,21-08-2024,NULL,72,NULL,3/10/2024,NULL,B,CA,22489.39,0.2499,0.2499,501,501,1411.7,1528,0,0,0,0,A,NULL,2499.560762,0.111144,4557.722267,0.202661,0.085873,NULL,NULL,gen11
8113939,7648,3,19-08-2024,21-08-2024,NULL,72,NULL,3/10/2024,NULL,A1,MI,39829.1,0.1652,0.1652,550,550,0,1098,0,0,0,0,A,NULL,4206.112276,0.105604,2675.161331,0.067166,0.02846,NULL,NULL,gen11
8111420,4529,3,17-08-2024,21-08-2024,NULL,66,7,19-09-2024,NULL,C,UT,16659.85,0.269,0.269,559,559,469.39,747,0,0,0,0,A,NULL,3944.635984,0.236775,4437.217769,0.266342,0.112857,NULL,NULL,gen12
8111216,261,3,17-08-2024,21-08-2024,NULL,72,NULL,25-09-2024,NULL,B,WA,18950.47,0.2569,0.2569,449,449,1187.93,928,0,0,0,0,A,NULL,2575.406774,0.135902,4220.516025,0.222713,0.09437,NULL,NULL,gen11
8110499,4252,3,17-08-2024,21-08-2024,NULL,72,NULL,3/10/2024,NULL,C,IL,28994.41,0.2568,0.2568,641,638,0,1765,0,0,0,0,A,NULL,5458.023716,0.188244,8277.846066,0.285498,0.120974,NULL,NULL,gen11
8110622,3475,3,17-08-2024,21-08-2024,NULL,66,7,16-09-2024,NULL,B,IN,31995.81,0.2317,0.2317,572,572,0,928,0,0,0,0,A,NULL,5183.993132,0.162021,6331.042921,0.197871,0.083843,NULL,NULL,gen11
8111040,6326,3,17-08-2024,21-08-2024,NULL,72,NULL,1/10/2024,NULL,A1,NV,25445.54,0.1666,0.1666,408,408,787.25,598,0,0,0,0,A,NULL,2941.351751,0.115594,1605.91892,0.063112,0.026743,NULL,NULL,gen12
8111063,7736,3,17-08-2024,21-08-2024,NULL,72,NULL,18-09-2024,NULL,B,FL,24215.78,0.2312,0.2312,419,419,0,1228,0,0,0,0,A,NULL,5079.187208,0.209747,5363.892133,0.221504,0.093858,NULL,NULL,gen11
8109539,5157,3,17-08-2024,21-08-2024,NULL,72,7,19-09-2024,NULL,C,MI,24512.04,0.25,0.25,594,571,0,2547,0,0,0,0,A,NULL,5607.080126,0.228748,7455.14087,0.304142,0.128874,NULL,NULL,gen11
7852751,6806,3,10/5/2024,21-08-2024,NULL,66,13,29-09-2024,NULL,B,MO,20918.43,0.2199,0.2199,554,554,0,2139,0,0,0,0,A,NULL,2191.184624,0.104749,8632.220242,0.412661,0.174856,NULL,NULL,gen11
7925226,5025,3,11/6/2024,21-08-2024,NULL,72,7,15-09-2024,NULL,B,FL,21185.45,0.2383,0.2383,553,526,0,2166,0,0,0,0,A,NULL,2947.023208,0.139106,7614.834592,0.359437,0.152304,NULL,NULL,gen11
8010250,5394,3,18-07-2024,21-08-2024,NULL,72,13,30-09-2024,NULL,B,GA,27536.66,0.2523,0.2523,534,534,0,928,0,0,0,0,A,NULL,1483.069434,0.053858,3385.10915,0.122931,0.085062,NULL,NULL,gen12
8011573,2222,3,19-07-2024,21-08-2024,NULL,72,13,13-09-2024,NULL,B,IN,23716.1,0.2324,0.2324,666,640,0,149,0,0,0,0,A,NULL,1498.596643,0.063189,1962.459843,0.082748,0.057257,NULL,NULL,gen11
8012816,5394,3,19-07-2024,21-08-2024,NULL,72,13,28-09-2024,NULL,A,GA,11564.28,0.2124,0.2124,570,570,692.5,344,0,0,0,0,A,NULL,695.3370278,0.060128,1638.739426,0.141707,0.098054,NULL,NULL,gen11
8003076,4462,3,15-07-2024,21-08-2024,NULL,72,7,29-08-2024,1,B,AL,23122.8,0.2524,0.2524,524,524,1458.07,449,0,0,0,0,A,NULL,1872.9468,0.081,1721.3306,0.074443,0.051511,NULL,NULL,gen11
8030741,7980,3,27-07-2024,21-08-2024,NULL,72,13,24-09-2024,NULL,A,IL,17239.79,0.1999,0.1999,627,589,579.1,778,0,0,0,0,A,NULL,1129.171765,0.065498,3398.70392,0.197143,0.127049,NULL,NULL,gen11
8029547,7641,3,26-07-2024,21-08-2024,NULL,60,NULL,9/9/2024,NULL,B,WI,10156.47,0.2591,0.2591,565,565,514.92,928,0,0,0,0,A,NULL,1384.174514,0.136285,3540.504816,0.348596,0.14771,NULL,NULL,gen11
8015943,6465,3,20-07-2024,21-08-2024,NULL,72,NULL,16-09-2024,NULL,B,TX,18472.15,0.241,0.241,569,569,0,2987,0,0,0,0,A,NULL,2378.732644,0.128774,1408.723103,0.076262,0.049147,NULL,NULL,gen11
8041496,5573,3,1/8/2024,21-08-2024,NULL,72,7,15-09-2024,NULL,A,CO,21491.27,0.184,0.184,436,436,675.86,1078,0,0,0,0,A,NULL,4053.038609,0.18859,2513.29657,0.116945,0.049553,NULL,NULL,gen11
8045838,4191,3,2/8/2024,21-08-2024,NULL,72,NULL,20-09-2024,NULL,C,PA,22608.49,0.21,0.21,624,586,0,4353,0,0,0,0,A,NULL,3967.789995,0.1755,6810.061532,0.301217,0.127634,NULL,NULL,gen11
8044718,8036,3,2/8/2024,21-08-2024,NULL,72,NULL,27-09-2024,NULL,B,FL,33057.98,0.2589,0.2589,530,530,1055.88,1228,0,0,0,0,A,NULL,3816.874371,0.11546,7558.574895,0.228646,0.096884,NULL,NULL,gen11
8048760,6040,3,3/8/2024,21-08-2024,NULL,72,7,4/10/2024,NULL,B,IL,23671.76,0.199,0.199,521,521,0,1501,0,0,0,0,A,NULL,2438.333311,0.103006,4160.832599,0.175772,0.07448,NULL,NULL,gen12
8046366,1625,3,2/8/2024,21-08-2024,NULL,60,13,11/9/2024,NULL,A,OR,18003.1,0.1818,0.1818,594,579,0,778,0,0,0,0,A,NULL,693.11935,0.0385,1934.109039,0.107432,0.045522,NULL,NULL,gen11
8046002,2814,3,2/8/2024,21-08-2024,NULL,72,NULL,16-09-2024,NULL,D,AZ,24322.45,0.271,0.271,599,567,786.74,2418,0,0,0,0,A,NULL,5563.614503,0.228744,8406.641361,0.345633,0.146455,NULL,NULL,gen11
8046129,8710,3,2/8/2024,21-08-2024,NULL,72,NULL,30-09-2024,NULL,A,NC,25419.75,0.1899,0.1899,586,586,966.67,1078,0,0,0,0,A,NULL,4121.609105,0.162142,2315.002052,0.091071,0.03859,NULL,NULL,gen11
8037178,1546,3,30-07-2024,21-08-2024,NULL,72,NULL,12/9/2024,NULL,B,AZ,25518.82,0.2499,0.2499,580,580,0,949,0,0,0,0,A,NULL,3114.418868,0.122044,2320.069039,0.090916,0.062909,NULL,NULL,gen11
