accountid,request_datetime,pd_gen12,lgd_gen12,ecnl_gen12,pd_gen13,lgd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,miles_odometer__app,ENG-bk,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13
8473049,2024-12-09 01:04:15+00:00,0.017230437865643704,0.5587567325037763,0.022721190660942747,0.14244220607526414,0.3501845945669622,0.14161633738079077,,1.1825721784776904,Franchise,6666.67,45108,0,A1,B,1,1,0,0,1,0,0,0
8526817,2024-12-28 23:10:38+00:00,0.01619128212440416,0.5974975949050215,0.02283123502151396,0.17366528820061594,0.3372811670434425,0.12938769169279696,,1.0981960784313725,Franchise,12000.0,111420,0,A1,A,1,1,0,0,1,0,0,0
8427924,2024-11-27 08:31:55+00:00,0.017146453210263493,0.5668520641262591,0.02293802565144995,0.21308410385854312,0.39004257415648635,0.18359080161432342,,1.299882491186839,Franchise,5166.67,55001,0,A1,B,1,1,0,0,1,0,0,0
8552607,2025-01-09 11:10:21+00:00,0.01745787201153366,0.5737415616202305,0.023638483931093707,0.14547492632024633,0.27775640912627786,0.08925654801041473,,0.9460503790657863,Franchise,12233.83,31576,0,A1,A,1,1,0,0,1,0,0,0
8502808,2024-12-28 02:20:26+00:00,0.017164108639231332,0.5849892556811708,0.023696333164015464,0.06583994519880364,0.1617987878136479,0.023531660607316596,13.0,0.847233113027893,Franchise,8757.08,32,1,A1,A1,1,1,0,0,1,0,0,0
8462013,2024-12-04 08:33:38+00:00,0.017641755264571603,0.5932544615078787,0.024699878046107817,0.23434587519407252,0.3372811670434425,0.17459719304448654,,1.0852582159624413,Independent,7166.0,140065,0,A1,B,1,1,0,0,1,0,0,0
8522841,2025-01-06 23:32:45+00:00,0.019719210724970845,0.5510267483580933,0.025643317655686188,0.09305453958680718,0.2938038635922092,0.060392487619844254,13.0,1.2457401490947817,Franchise,13446.130000000001,39634,1,A1,A1,1,1,0,0,1,0,0,0
8532062,2025-01-01 03:14:45+00:00,0.020040305822243455,0.5512531707348911,0.026071585819740305,0.18442879041236993,0.2596410016840132,0.10577665901238813,7.0,1.118448275862069,Independent,9272.0,32521,1,A1,A,1,1,0,0,1,0,0,0
8548920,2025-01-08 03:47:18+00:00,0.020373664447325437,0.5656886632771617,0.027199356377145305,0.28423878587164847,0.3372811670434425,0.27217802702828975,,1.06936,Franchise,5500.0,12,0,A1,C,1,1,0,0,1,0,0,0
8510072,2024-12-20 04:07:19+00:00,0.021371143084298456,0.5505564052126815,0.027767806519794228,0.09019704938242892,0.27775640912627786,0.05534065197515806,,0.934641290726817,Franchise,10416.67,44000,0,A1,A1,1,1,0,0,1,0,0,0
8535989,2025-01-02 19:52:55+00:00,0.019682876263201463,0.6254993687515197,0.029055438959718412,0.3229822483475378,0.3372811670434425,0.30927753526251756,,1.1203830806065442,Franchise,7500.0,93000,0,A1,C,1,1,0,0,1,0,0,0
8487101,2024-12-14 11:17:31+00:00,0.02448209535075307,0.5061863409060444,0.029246305341412968,0.15326513916504453,0.3501845945669622,0.1185572923354254,,1.1679963951546637,Franchise,6666.67,20950,0,A1,A,1,1,0,0,1,0,0,0
8510172,2024-12-20 04:28:58+00:00,0.02285046450262095,0.5427409990638735,0.029268446082413527,0.22789349654411842,0.27775640912627786,0.1398246923375169,,0.9438414346389806,Franchise,20833.33,26000,0,A1,B,1,1,0,0,1,0,0,0
8562497,2025-01-14 19:57:47+00:00,0.020446960962098488,0.608863343835569,0.02938059585347436,0.17939129742561674,0.39004257415648635,0.15456146892527597,,1.3341929027788468,Franchise,13005.78,27000,0,A1,B,1,1,0,0,1,0,0,0
8538912,2025-01-08 21:58:45+00:00,0.019897269733403205,0.6312616549321042,0.029642504872471033,0.2263351547503796,0.31672530923551634,0.20352249295074923,7.0,1.2799828767123287,Franchise,5769.91,7664,1,A1,B,1,1,0,0,1,0,0,0
8541677,2025-01-04 21:20:41+00:00,0.0240707792004731,0.5335305754047549,0.030308292158355357,0.055517635713506854,0.3372811670434425,0.04136289299744335,,1.038686399625831,Franchise,5000.0,9,0,A1,A1,1,1,0,0,1,0,0,0
8472499,2024-12-09 12:07:47+00:00,0.022942390756340292,0.574934941817003,0.031129301743349106,0.17045747038306786,0.3501845945669622,0.13185631290361685,,1.183919413919414,Franchise,9583.33,32066,0,A1,A,1,1,0,0,1,0,0,0
8463138,2024-12-05 02:20:18+00:00,0.025491200171855466,0.5201457075753547,0.03129156650679004,0.06520219710114278,0.27775640912627786,0.04000499043478615,,0.8277126341866227,Franchise,23500.0,19705,0,A1,A1,1,1,0,0,1,0,0,0
8437005,2024-12-04 04:23:04+00:00,0.02266018040683004,0.5964296096759933,0.031895878030350426,0.12120538390914021,0.31672530923551634,0.08479935170097891,7.0,1.27,Franchise,6241.59,0,1,A1,A,1,1,0,0,1,0,0,0
8470534,2024-12-10 00:00:54+00:00,0.02776299680135968,0.4932584091105449,0.032318622657136385,0.047042000351904006,0.01,0.0010391389709734186,13.0,0.6741430899846741,Franchise,5975.63,10,1,A1,A1,1,1,0,0,1,0,0,0
8538114,2025-01-03 05:55:20+00:00,0.0244626310445322,0.5667709681799813,0.032720713431960466,0.31877065038363483,0.3501845945669622,0.24658304811760945,,1.1535844698979432,Franchise,5000.0,15865,0,A1,B,1,1,0,0,1,0,0,0
8501777,2024-12-17 02:41:11+00:00,0.029271923260918712,0.4794011108979624,0.03311786236939423,0.2800356063539658,0.27775640912627786,0.17181662967908778,,0.9250331627818836,Franchise,14166.0,11,0,A1,B,1,1,0,0,1,0,0,0
8582186,2025-01-21 05:25:06+00:00,0.025033144938377678,0.5643798953473204,0.033342560780464714,0.38888980520460514,0.3372811670434425,0.3723885168852431,,1.0745773947630095,Franchise,3900.0,29724,0,A1,Decline,1,0,0,1,0,0,1,0
8465773,2024-12-07 00:58:55+00:00,0.02411494780023355,0.5955445448799389,0.03389320044548483,0.30511616245573914,0.19939686644815996,0.134391374023996,,0.7147116788321167,Franchise,4850.15,10770,0,A1,B,1,1,0,0,1,0,0,0
8483371,2024-12-14 02:50:11+00:00,0.02581054049801938,0.5628947217833735,0.03428753614999823,0.15710145695566946,0.2596410016840132,0.09010343344763729,13.0,1.118448275862069,Independent,14000.0,32521,1,A1,A,1,1,0,0,1,0,0,0
8425895,2024-11-26 23:51:19+00:00,0.023089431682139987,0.6365865043976437,0.034688272623225616,0.5373668469569947,0.27775640912627786,0.3297029322361437,,1.025301478953356,Franchise,15000.0,63931,0,A1,D,1,1,0,0,1,0,0,0
8461326,2024-12-10 06:07:22+00:00,0.022885244552344135,0.6426890484941131,0.034711106668326684,0.040914302602628835,0.01,0.00090378057877103,13.0,0.5257844380403458,Franchise,7826.71,14053,1,A1,A1,1,1,0,0,1,0,0,0
8478814,2024-12-11 22:39:17+00:00,0.028720369526813165,0.5128634543792226,0.034761921906703214,0.19714546158678573,0.27775640912627786,0.12095914947170748,,0.9216413373860183,Franchise,10000.0,54062,0,A1,A,1,1,0,0,1,0,0,0
8562091,2025-01-14 01:06:02+00:00,0.023515905177797662,0.6280020411566203,0.03485256602507382,0.17646929825602875,0.1617987878136479,0.06307137136328678,7.0,0.9268647845468053,Independent,12500.0,131937,1,A1,A1,1,1,0,0,1,0,0,0
8531527,2024-12-31 03:21:44+00:00,0.027445038446374338,0.5477244132172778,0.03547626948588779,0.11906311900081602,0.1617987878136479,0.04255399816503281,13.0,0.9230020509611708,Franchise,9660.0,3,1,A1,A1,1,1,0,0,1,0,0,0
8505109,2024-12-18 05:15:17+00:00,0.028131093357811443,0.5495783918080261,0.0364861688718344,0.08176086098504515,0.3372811670434425,0.060915161476887074,,1.10964,Franchise,5500.0,12,0,A1,A1,1,1,0,0,1,0,0,0
8505302,2024-12-31 03:52:23+00:00,0.02523699488089139,0.6181450698565215,0.036816292554136786,0.2093007530778468,0.3501845945669622,0.1619032919283342,,1.1773176404035324,Independent,17730.12,56516,0,A1,B,1,1,0,0,1,0,0,0
8488216,2024-12-15 01:21:16+00:00,0.024920529079372252,0.6292919081597135,0.03701019802023039,0.24015598918689623,0.2596410016840132,0.13773824640505414,13.0,1.0910924369747899,Independent,8941.0,73774,1,A1,B,1,1,0,0,1,0,0,0
8572926,2025-01-18 01:28:56+00:00,0.02765412134079522,0.580756320058297,0.037902321556609005,0.2074383667611074,0.3372811670434425,0.15455000663539803,,1.0488010540184454,Franchise,10833.33,54001,0,A1,B,1,1,0,0,1,0,0,0
8519971,2025-01-16 02:25:05+00:00,0.025361254224818643,0.6371310823110201,0.03813392631313577,0.17885239870597044,0.27775640912627786,0.10973538956627434,,0.8681621965890595,Independent,4738.4,57970,0,A1,A,1,1,0,0,1,0,0,0
8563972,2025-01-14 06:55:33+00:00,0.02578643749788685,0.6319224427874798,0.03845626743570513,0.49760781460908743,0.3501845945669622,0.38492142092059545,,1.1770156636438582,Franchise,9633.0,35739,0,A1,Decline,1,0,0,1,0,0,1,0
8568412,2025-01-16 23:29:19+00:00,0.027544426625635228,0.5927729208487806,0.03853311292859921,0.1724783336871706,0.3372811670434425,0.1285033623819123,,1.0612704567485887,Franchise,17500.0,31328,0,A1,A,1,1,0,0,1,0,0,0
8522531,2024-12-27 23:04:55+00:00,0.031400271009068045,0.522703201388533,0.03873473234694148,0.2181404475830258,0.33346304982454933,0.16068368000979416,7.0,1.3961209068010076,Franchise,5100.0,26522,1,A1,B,1,1,0,0,1,0,0,0
8564764,2025-01-15 22:39:37+00:00,0.027185673403117644,0.6049585967335024,0.03881304812636462,0.294373662549401,0.3372811670434425,0.28188286280524577,,1.0649184101137106,Franchise,5833.33,78000,0,A1,C,1,1,0,0,1,0,0,0
8554972,2025-01-10 07:00:26+00:00,0.030895902068009726,0.5327670708892827,0.03884635342352338,0.09091875442217806,0.27775640912627786,0.05578345612126858,,0.9229775254972541,Franchise,12666.67,61000,0,A1,A1,1,1,0,0,1,0,0,0
8535691,2025-01-03 01:41:47+00:00,0.024948864037398093,0.6635941133662364,0.03907196957252504,0.3076072707535139,0.2596410016840132,0.2267501080634756,7.0,1.115,Independent,6992.07,32521,1,A1,B,1,1,0,0,1,0,0,0
8559456,2025-01-12 04:23:30+00:00,0.027938098707784822,0.5938946070016896,0.03915779531974489,0.12191145383923947,0.3372811670434425,0.0908289835384399,,1.1282457251424953,Franchise,14895.83,25010,0,A1,A,1,1,0,0,1,0,0,0
8476081,2024-12-10 09:15:03+00:00,0.029336771206550497,0.571964868969974,0.03959986189800996,0.3663137917625833,0.3501845945669622,0.3641899332426534,,1.2080929332042594,Franchise,7314.33,40100,0,A1,Decline,1,0,0,1,0,0,1,0
8474029,2024-12-10 00:28:59+00:00,0.030035239202025138,0.5604888555587728,0.039729223758393856,0.07703257050825482,0.19939686644815996,0.03392974305878168,,0.8168965517241379,Franchise,6708.33,27576,0,A1,A1,1,1,0,0,1,0,0,0
8502718,2024-12-17 05:58:46+00:00,0.03012301148747913,0.5605142456417892,0.03984712986245743,0.3520237365085215,0.3372811670434425,0.2622719782395146,,1.126411149825784,Franchise,14250.0,91106,0,A1,B,1,1,0,0,1,0,0,0
8437875,2024-12-03 02:05:59+00:00,0.03230415833037264,0.5304462284343066,0.04044006071985441,0.13881129877324985,0.27775640912627786,0.0851680606874331,,1.0296010296010296,Franchise,8333.33,20563,0,A1,A,1,1,0,0,1,0,0,0
8503702,2024-12-17 23:46:42+00:00,0.027873117027925613,0.6169188584591009,0.040581265631012914,0.1482580743820564,0.17289834384226316,0.05662354298485758,13.0,0.9942207357859532,Franchise,8400.0,62144,1,A1,A1,1,1,0,0,1,0,0,0
8559376,2025-01-15 04:04:35+00:00,0.031074880913488527,0.5562681488335155,0.04079488089508496,0.3688133612771445,0.39004257415648635,0.3177653302936859,,1.3846963151207115,Franchise,12954.08,47541,0,A1,C,1,1,0,0,1,0,0,0
8530229,2024-12-30 22:53:07+00:00,0.030927360131051726,0.5599152195229753,0.040867411143423696,0.16127954526195035,0.3372811670434425,0.12015981025869574,,1.0739400419459637,Franchise,20467.08,35113,0,A1,A,1,1,0,0,1,0,0,0
8552113,2025-01-16 01:56:01+00:00,0.028247099805609646,0.6135426545061716,0.04090068940852943,0.2015364099899459,0.2596410016840132,0.11558850475797264,7.0,1.0689757929987054,Franchise,3973.99,10,1,A1,A,1,1,0,0,1,0,0,0
8575607,2025-01-18 05:46:46+00:00,0.03356705010607441,0.5226762506054692,0.04140549174825617,0.13846265889635329,0.3372811670434425,0.10316030339667341,,1.102891156462585,Franchise,14374.1,46551,0,A1,A,1,1,0,0,1,0,0,0
8562896,2025-01-14 04:34:07+00:00,0.028697333079398965,0.6118932971131601,0.04144090558488685,0.032373907340148333,0.01,0.0007151266635809406,13.0,0.6291417165668662,Franchise,7668.0,38907,1,A1,A1,1,1,0,0,1,0,0,0
8533954,2025-01-01 01:28:21+00:00,0.02870692202898706,0.6230393522029328,0.04220987936704527,0.5082362166388371,0.3501845945669622,0.39314295501089197,,1.1842517006802722,Franchise,13400.0,41962,0,A1,Decline,1,0,0,1,0,0,1,0
8569196,2025-01-16 23:04:22+00:00,0.030102022878570438,0.6015714924478066,0.042736104435872745,0.1288800695402696,0.3372811670434425,0.09602088520855885,,1.0478921220723918,Franchise,18289.940000000002,58797,0,A1,A,1,1,0,0,1,0,0,0
8510508,2024-12-20 05:42:23+00:00,0.02830498679612992,0.6404478647608253,0.042781769319368834,0.14455753241100266,0.2596410016840132,0.08290903377570108,13.0,1.1347386587771202,Independent,8949.0,43151,1,A1,A,1,1,0,0,1,0,0,0
8500560,2024-12-16 21:15:18+00:00,0.03274340517369204,0.5536805522568401,0.04278535251604071,0.1112642731774003,0.27775640912627786,0.0682665060701968,,0.8432372949179672,Franchise,8916.67,39800,0,A1,A1,1,1,0,0,1,0,0,0
8531529,2025-01-10 00:43:43+00:00,0.03175391350969047,0.5721188037171755,0.04287414598478653,0.19808328148265514,0.2938038635922092,0.12855624430315696,7.0,1.2398924364655532,Franchise,4537.87,45952,1,A1,A,1,1,0,0,1,0,0,0
8462293,2024-12-06 22:43:47+00:00,0.03000312801236598,0.6081922496514889,0.04306450101691703,0.2042290822404102,0.3501845945669622,0.15798013258904356,,1.2372033898305084,Independent,9542.95,73647,0,A1,B,1,1,0,0,1,0,0,0
8426320,2024-12-05 03:15:49+00:00,0.030241510194904498,0.6045167789831772,0.04314434078968098,0.3094576428312655,0.2596410016840132,0.1774852803152402,7.0,1.0840147305283585,Franchise,3536.46,20295,1,A1,B,1,1,0,0,1,0,0,0
8486157,2024-12-14 04:45:32+00:00,0.030487382126277548,0.600755597960195,0.04322449853165027,0.3498779118944016,0.3372811670434425,0.2606732517670267,,1.0530320404721754,Franchise,25833.34,44097,0,A1,B,1,1,0,0,1,0,0,0
8504632,2024-12-18 03:22:06+00:00,0.029102713928666986,0.6298385641793612,0.043258827268748176,0.22633445889594095,0.2596410016840132,0.12981109309375793,7.0,1.041,Franchise,5830.0,24004,1,A1,A,1,1,0,0,1,0,0,0
8421355,2024-12-03 04:28:04+00:00,0.030172013958182833,0.6091935481269204,0.04337820712007606,0.14630339376877383,0.2899966430839025,0.0937206350802588,7.0,1.1940131897973039,Franchise,7670.61,48350,1,A1,A,1,1,0,0,1,0,0,0
8534373,2025-01-01 02:57:47+00:00,0.029156197833267953,0.6340131077585603,0.04362557137291694,0.25419618222611234,0.27775640912627786,0.20045216111071879,,0.9810011123470522,Franchise,5667.43,28883,0,A1,B,1,1,0,0,1,0,0,0
8485750,2024-12-14 03:23:02+00:00,0.03166539654884143,0.5906679265373139,0.04414081252906692,0.06616324513563138,0.01,0.001461519619748043,13.0,0.6468695652173913,Franchise,7000.0,31397,1,A1,A1,1,1,0,0,1,0,0,0
8433489,2024-11-30 07:41:49+00:00,0.027939277326612638,0.6726432054688793,0.04435186954031783,0.44655889521544073,0.27775640912627786,0.35214413853598303,,0.9866294367180368,Independent,9000.0,116838,0,A1,Decline,1,0,0,1,0,0,1,0
8429173,2024-11-28 02:27:56+00:00,0.02732717219864074,0.6891798831003526,0.04444667612552093,0.4466298253128641,0.39004257415648635,0.49458092852364016,,1.348186046511628,Franchise,8277.0,65939,0,A1,Decline,1,0,0,1,0,0,1,0
8552217,2025-01-09 06:37:29+00:00,0.029065646762154354,0.6554275972716536,0.04495900776829844,0.2230982931959501,0.31672530923551634,0.15608704843337254,13.0,1.2804095563139932,Franchise,3583.0,46802,1,A1,B,1,1,0,0,1,0,0,0
8530918,2024-12-31 02:32:38+00:00,0.032143504358712854,0.6023405659353396,0.045692754391510285,0.2639111918865751,0.39004257415648635,0.22738283333238557,,1.2858136034732273,Independent,10000.0,31488,0,A1,B,1,1,0,0,1,0,0,0
8501105,2024-12-17 00:20:24+00:00,0.036647663848007495,0.5345390809228686,0.04623147618103063,0.10632006514206414,0.27775640912627786,0.0652329733986766,,0.9412846256199346,Franchise,20833.33,35150,0,A1,A1,1,1,0,0,1,0,0,0
8408652,2025-01-09 21:39:14+00:00,0.034032634329372216,0.5758258244383815,0.0462486125404289,0.1719733706890888,0.3555088501813138,0.1350515185813305,7.0,1.458175945017182,Independent,6416.8,66551,1,A1,B,1,1,0,0,1,0,0,0
8574333,2025-01-18 01:37:55+00:00,0.030785035960840777,0.6419040611187653,0.04663605346768419,0.38271258994417146,0.3372811670434425,0.28513642022374314,,1.034902807775378,Franchise,10600.0,41001,0,A1,C,1,1,0,0,1,0,0,0
8551584,2025-01-09 04:04:50+00:00,0.03672368853017719,0.5509814445547376,0.04775240745553526,0.1435787261360052,0.27775640912627786,0.08809312908274677,,0.8700817313226661,Franchise,6590.16,42028,0,A1,A,1,1,0,0,1,0,0,0
8487516,2024-12-14 23:15:57+00:00,0.031957211016060104,0.6395179467075965,0.048231815532721455,0.12080783463776085,0.2938038635922092,0.07840440337609858,7.0,1.230119533319018,Franchise,6782.0,72657,1,A1,A,1,1,0,0,1,0,0,0
8536632,2025-01-03 00:49:22+00:00,0.03425188444715188,0.6037519250417255,0.04880395316420825,0.11936835020759623,0.19939686644815996,0.05257694797371971,,0.68372,Franchise,4813.7,66215,0,A1,A1,1,1,0,0,1,0,0,0
8547822,2025-01-09 03:20:09+00:00,0.04011779932305838,0.5157065420459355,0.04882606728959381,0.08430403123492576,0.3372811670434425,0.06280992658293248,,1.080728828945662,Franchise,13887.9,17580,0,A1,A1,1,1,0,0,1,0,0,0
8516723,2024-12-23 05:46:36+00:00,0.03315330187940274,0.6258563894061362,0.04896812571427782,0.2984853691027519,0.39004257415648635,0.2571715449036973,,1.3371133408537672,Franchise,7637.6,41080,0,A1,B,1,1,0,0,1,0,0,0
8437156,2024-12-02 22:58:06+00:00,0.03427207369342487,0.6081047201090762,0.04918478308291873,0.34120594645265906,0.3372811670434425,0.254212285372576,,1.08624,Franchise,7700.0,12,0,A1,B,1,1,0,0,1,0,0,0
8561376,2025-01-13 22:14:12+00:00,0.03996993640160384,0.5253081912257793,0.04955182258710483,0.21389455721836956,0.39004257415648635,0.1842890788640442,,1.3664124513618676,Franchise,20583.33,19237,0,A1,B,1,1,0,0,1,0,0,0
8528053,2024-12-29 02:49:33+00:00,0.03401763694510133,0.6211606434866989,0.049867784721129856,0.31004600344553884,0.3501845945669622,0.3082483811315671,,1.1824666666666668,Independent,6500.0,55000,0,A1,C,1,1,0,0,1,0,0,0
8563238,2025-01-14 04:33:27+00:00,0.03770592192391117,0.5609908864619165,0.049920321413302625,0.13139232403803072,0.27775640912627786,0.10361239526152702,,0.9469921162906318,Franchise,9478.35,50000,0,A1,A,1,1,0,0,1,0,0,0
8425572,2024-11-26 21:59:55+00:00,0.039055891674409725,0.5419256376980878,0.04995031804359175,0.1114522554764909,0.3372811670434425,0.08303645604411522,,1.1045751633986929,Franchise,10833.33,29057,0,A1,A,1,1,0,0,1,0,0,0
8527604,2024-12-29 01:36:50+00:00,0.03858360546633051,0.5531495012003214,0.050368304998977285,0.1431159219722427,0.3232454576829602,0.10218996142162885,7.0,1.3315538472489146,Franchise,4434.0,67888,1,A1,A,1,1,0,0,1,0,0,0
8580778,2025-01-21 01:07:10+00:00,0.032794397766200176,0.6511241010168437,0.05039360572281787,0.47301343936898216,0.39004257415648635,0.40754291350493865,,1.3819871362940275,Independent,5556.63,115271,0,A1,Decline,1,0,0,1,0,0,1,0
8537653,2025-01-03 04:20:02+00:00,0.03322015898693156,0.6435474231898606,0.050453844605033604,0.2839208558394,0.31672530923551634,0.1986405531920649,7.0,1.27,Independent,4500.0,0,1,A1,B,1,1,0,0,1,0,0,0
8419229,2024-12-05 05:02:30+00:00,0.028512509836780615,0.7506949306549445,0.05051390396354025,0.4917762492946754,0.3501845945669622,0.3804104499488511,,1.1855031518624641,Franchise,3303.78,70176,0,A1,Decline,1,0,0,1,0,0,1,0
8505189,2024-12-18 05:32:03+00:00,0.040850948013535386,0.5255707384455481,0.050669348476271796,0.2925568185585131,0.3501845945669622,0.22630550203078578,,1.1476256833529852,Franchise,19980.0,2,0,A1,B,1,1,0,0,1,0,0,0
8430493,2024-11-29 22:11:45+00:00,0.042492618339376516,0.5054715379025524,0.0506899895739656,0.1951124345110737,0.27775640912627786,0.11971178002200386,,1.0158545454545456,Franchise,7083.33,19260,0,A1,A,1,1,0,0,1,0,0,0
8503258,2024-12-17 09:34:53+00:00,0.040576609325001,0.5357987051976669,0.051308511580847184,0.16906984839191563,0.27775640912627786,0.10373327845436645,,1.0274060565587033,Franchise,23333.33,1863,0,A1,A,1,1,0,0,1,0,0,0
8567488,2025-01-15 21:48:15+00:00,0.04622685498674792,0.47323201539356774,0.05162742549161639,0.10064283264402836,0.27775640912627786,0.06174969151742849,,0.9211283822682786,Franchise,8621.83,14700,0,A1,A1,1,1,0,0,1,0,0,0
8478860,2024-12-11 22:49:13+00:00,0.041336731139569365,0.5294996802809684,0.051655174776539095,0.04086395926834297,0.01,0.0009026685146539888,,0.32885153374233117,Franchise,7500.0,41500,0,A1,A1,1,1,0,0,1,0,0,0
8541033,2025-01-06 22:35:08+00:00,0.03230850428629758,0.6778709483950729,0.051686351602598005,0.26986542248108,0.2596410016840132,0.15477769338067876,13.0,1.1019205502402891,Franchise,7500.0,29988,1,A1,B,1,1,0,0,1,0,0,0
8460952,2024-12-04 03:18:58+00:00,0.0365488613515695,0.5993353912513751,0.051695861638327,0.28225807656728796,0.2596410016840132,0.16188533391014445,7.0,1.1305367464905036,Independent,3914.82,16669,1,A1,B,1,1,0,0,1,0,0,0
8573504,2025-01-21 06:05:07+00:00,0.03464045161092833,0.6358323955367546,0.05198023033939376,0.30698184969544434,0.3501845945669622,0.23746389488362582,,1.2215069892473118,Franchise,4250.28,70718,0,A1,B,1,1,0,0,1,0,0,0
8480553,2025-01-17 02:15:17+00:00,0.0353018134619675,0.6255935663815603,0.052119626224844826,0.19445804574798953,0.1617987878136479,0.06950067654349872,13.0,0.8177844802342606,Independent,7834.39,55408,1,A1,A1,1,1,0,0,1,0,0,0
8576708,2025-01-20 21:37:01+00:00,0.03213723467254248,0.6894822338042705,0.05229300354674728,0.3229405650057202,0.2938038635922092,0.20958874398448513,7.0,1.2303695299837927,Franchise,7230.0,85855,1,A1,B,1,1,0,0,1,0,0,0
8543163,2025-01-07 06:22:06+00:00,0.03888968925438341,0.5698290097549086,0.05229871655730332,0.11826687067409658,0.2596410016840132,0.06783037737104337,7.0,1.077959118998574,Franchise,6430.0,16878,1,A1,A1,1,1,0,0,1,0,0,0
8482416,2024-12-14 02:07:40+00:00,0.04083742098345366,0.5456025237936584,0.05258315989095955,0.2674698043062747,0.31672530923551634,0.18713084578621078,7.0,1.27,Franchise,6708.0,0,1,A1,B,1,1,0,0,1,0,0,0
8462899,2024-12-05 01:23:45+00:00,0.033641604364142264,0.6676777176440809,0.05300972910257615,0.4255857215665429,0.27775640912627786,0.3356052670767245,,0.9303585587172937,Franchise,6066.67,5,0,A1,D,1,1,0,0,1,0,0,0
8474964,2024-12-10 03:48:29+00:00,0.035076423109481135,0.641618115488921,0.05311337764488969,0.2963171555135041,0.3501845945669622,0.2945991319787893,,1.197490494296578,Independent,9700.0,85150,0,A1,C,1,1,0,0,1,0,0,0
8573544,2025-01-18 05:36:15+00:00,0.03792866014100995,0.5936085554320798,0.05313487408763896,0.29091179326652883,0.27775640912627786,0.22940508839349533,,0.886033890796323,Franchise,9000.0,2,0,A1,B,1,1,0,0,1,0,0,0
8577965,2025-01-19 02:20:14+00:00,0.03977952219825245,0.5697286879890223,0.053485942578383704,0.1274942583791048,0.3232454576829602,0.11700399433612783,7.0,1.329231483631298,Franchise,5800.0,48774,1,A1,A,1,1,0,0,1,0,0,0
8514949,2024-12-22 01:48:23+00:00,0.03631564155452507,0.630798000261934,0.054062488407143706,0.3044652863947959,0.39004257415648635,0.2623237725422383,,1.27,Independent,5500.0,0,0,A1,B,1,1,0,0,1,0,0,0
8515599,2024-12-22 03:54:16+00:00,0.03867283156450711,0.5932057004110578,0.054140628158841436,0.11234505975620893,0.01,0.0024816574319907526,7.0,0.7741826381059752,Franchise,4500.0,1,1,A1,A1,1,1,0,0,1,0,0,0
8538646,2025-01-03 09:18:00+00:00,0.04128429228859548,0.5560919643084501,0.05418055713748424,0.12721085667248233,0.3501845945669622,0.09840316463953676,,1.2147596180383065,Franchise,10000.0,64,0,A1,A,1,1,0,0,1,0,0,0
8577563,2025-01-20 23:00:36+00:00,0.037723693288515395,0.609427548689079,0.054256064710831886,0.3066300758495936,0.39004257415648635,0.2641889301215028,,1.2655424431296864,Franchise,12018.51,36,0,A1,B,1,1,0,0,1,0,0,0
8576843,2025-01-18 23:11:28+00:00,0.04068825178767519,0.5730207223049547,0.05502389897173082,0.08499290689213264,0.01,0.001877459316084453,,0.3911311478595441,Franchise,15000.0,369,0,A1,A1,1,1,0,0,1,0,0,0
8570233,2025-01-16 23:59:18+00:00,0.0387378814317061,0.6021192689440422,0.05504658664151568,0.18734928808096393,0.33346304982454933,0.17736886842027208,7.0,1.3529013703265098,Franchise,7416.68,61059,1,A1,B,1,1,0,0,1,0,0,0
8535584,2025-01-02 02:47:40+00:00,0.04046230908263864,0.5811225712031121,0.05549200417456648,0.0969877680108596,0.1617987878136479,0.034664112082738736,13.0,0.915041716328963,Franchise,12250.0,20804,1,A1,A1,1,1,0,0,1,0,0,0
8435699,2024-12-01 04:23:14+00:00,0.036478882580460156,0.6460584335940395,0.05561927578449544,0.19736293817143796,0.2938038635922092,0.12808874078642485,7.0,1.2143727598566307,Franchise,7500.0,49446,1,A1,A,1,1,0,0,1,0,0,0
8482385,2024-12-13 02:17:39+00:00,0.03577541787811404,0.6633878705631975,0.05600982875182265,0.4080825700194721,0.3372811670434425,0.3040380855723384,,1.0692344497607655,Independent,10000.0,42404,0,A1,C,1,1,0,0,1,0,0,0
8512598,2024-12-21 03:32:10+00:00,0.04031293494348067,0.5918430675779237,0.05630707734884454,0.10780401813572418,0.3501845945669622,0.08339112574900223,,1.1513970588235294,Referral,7096.84,50294,0,A1,A,1,1,0,0,1,0,0,0
8532114,2024-12-31 05:06:14+00:00,0.04037971765181868,0.591249177388766,0.05634376063379509,0.1933442660049705,0.2596410016840132,0.11089001045596258,13.0,1.0342463084895002,Franchise,5200.0,10,1,A1,A,1,1,0,0,1,0,0,0
8572903,2025-01-17 06:56:21+00:00,0.04428500448777541,0.5391192482787925,0.05634476005755494,0.2342285989380717,0.3501845945669622,0.18118607159397357,,1.155591861630288,Franchise,7762.5,39470,0,A1,B,1,1,0,0,1,0,0,0
