,No,Yes,description
phoneinputproblems__ln,0.10971957527906344,0.12255589858733278,Indicates problems associated with the input phone based on information on file
phoneinputsubjectcount__ln,0.012001996551411199,0.005613247263541959,Total number of unique subjects on file currently reported with the input phone
phoneinputmobile__ln,0.8409792177148562,0.8650949574328749,
alertregulatorycondition__ln,1.4067103545645863,1.45738592420727,"Indicates subject has an alert on their file that is associated with state or federal regulations, consumer identity conditions, or bankruptcies on file"
linkt001__tu,2.696201351045261,3.534158288218613,Number of non-military addresses in last 7 years
linkt002__tu,40.91710442372168,29.453414839797638,Number of months at current address
linkt003__tu,0.27206107683903374,0.3501933488012374,Number of non-military non-corroborated addresses in past 12 months
linkt006__tu,0.501299081982066,0.5479247228667182,Number of derogatory public records
addrlastmoveecontrajectory__ln,4.3229914082468515,4.567410098985089,"Describes the value and home ownership status of the subject’s previous and current addresses in order to determine whether the subject’s most recent residential move (if the move occurred in the past five years) was to a similar property or a more upscale or downscale property. 
Note: Seniors (age 62 plus) who have moved default to the most positive level to prevent adverse action based on downsizing of empty nesters and retirees."
per232__tu,131.31468680966293,147.89631946114986,Aggregate Excess Payment for Personal Loan accounts over the past 3 months
per233__tu,262.10520792338974,286.2969054317247,Aggregate Excess Payment for Personal Loan accounts over the past 6 months
per234__tu,533.2656957177672,543.4079923882017,Aggregate Excess Payment for Personal Loan accounts over the past 12 months
per235__tu,1021.6982638888888,930.9240569159497,Aggregate Excess Payment for Personal Loan accounts over the past 24 months
per252__tu,66.3689873868738,71.03175366851094,Average Aggregate Excess Payment for Personal Loan accounts over the past 3 months
per253__tu,82.37170405352224,81.675394936161,Average Aggregate Excess Payment for Personal Loan accounts over the past 6 months
per254__tu,106.98885923175119,98.92140818268317,Average Aggregate Excess Payment for Personal Loan accounts over the past 12 months
per255__tu,129.2253968253968,102.2313037723362,Average Aggregate Excess Payment for Personal Loan accounts over the past 24 months
pb01s__tu,0.05066838287545419,0.04166022170662542,Number of premium credit card trades
rev204__tu,4.2151587423078105,4.398412045889101,Total Payment Ratio for Revolving accounts over the past 12 months
rev205__tu,4.290605738575983,4.41634075185463,Total Payment Ratio for Revolving accounts over the past 24 months
rev222__tu,4.1123926745154,4.2309164420485175,Average total Payment Ratio for Revolving accounts over the past 3 months
rev223__tu,4.112923911531507,4.187115405376228,Average total Payment Ratio for Revolving accounts over the past 6 months
rev224__tu,4.162137280715183,4.208774378585086,Average total Payment Ratio for Revolving accounts over the past 12 months
rev225__tu,4.307052603613177,4.308595482203884,Average total Payment Ratio for Revolving accounts over the past 24 months
bkc201__tu,,,
bkc202__tu,,,
rev203__tu,4.179481847266657,4.411437979056461,Total Payment Ratio for Revolving accounts over the past 6 months
ret255__tu,57.25786301369863,42.699782737507405,Average Aggregate Excess Payment for Retail accounts over the past 24 months
aut231__tu,429.123089761644,288.65565329328473,Aggregate Excess Payment for Auto accounts over the past 1 month
aut232__tu,768.2304464647208,514.4023397008737,Aggregate Excess Payment for Auto accounts over the past 3 months
aut233__tu,1400.1248194759646,934.895035264832,Aggregate Excess Payment for Auto accounts over the past 6 months
aut234__tu,2749.03946284918,1792.8152507676562,Aggregate Excess Payment for Auto accounts over the past 12 months
aut235__tu,5589.5868779538505,3579.858254397835,Aggregate Excess Payment for Auto accounts over the past 24 months
aut252__tu,396.4395818764033,278.23589515770766,Average Aggregate Excess Payment for Auto accounts over the past 3 months
aut253__tu,459.9438828141118,341.8323883280321,Average Aggregate Excess Payment for Auto accounts over the past 6 months
per231__tu,48.17616472545757,57.84689852993905,Aggregate Excess Payment for Personal Loan accounts over the past 1 month
aut255__tu,707.4161523491799,566.293301759134,Average Aggregate Excess Payment for Auto accounts over the past 24 months
std231__tu,318.1713747645951,117.09839357429719,Aggregate Excess Payment for Student Loan accounts over the past 1 month
std233__tu,2348.0003047851264,3400.428082191781,Aggregate Excess Payment for Student Loan accounts over the past 6 months
std234__tu,4264.849377698755,6332.64609800363,Aggregate Excess Payment for Student Loan accounts over the past 12 months
std235__tu,5594.131100306141,8300.166454081633,Aggregate Excess Payment for Student Loan accounts over the past 24 months
std252__tu,1090.5139567341241,1635.5840336134454,Average Aggregate Excess Payment for Student Loan accounts over the past 3 months
std253__tu,1948.0719292898507,3013.7705479452056,Average Aggregate Excess Payment for Student Loan accounts over the past 6 months
std254__tu,3280.295402590805,4793.483666061706,Average Aggregate Excess Payment for Student Loan accounts over the past 12 months
aut254__tu,577.7102045987205,437.32612589559875,Average Aggregate Excess Payment for Auto accounts over the past 12 months
aut223__tu,1.9610898827616152,1.794095443964084,Average total Payment Ratio for Auto accounts over the past 6 months
aut224__tu,2.201440091343752,1.9777388822115385,Average total Payment Ratio for Auto accounts over the past 12 months
aut225__tu,2.4439658643589053,2.2942157842157846,Average total Payment Ratio for Auto accounts over the past 24 months
std201__tu,1.8002457466918715,1.5593693693693693,Total Payment Ratio for Student Loan accounts over the past 1 month
std202__tu,2.749061757719715,4.402124352331606,Total Payment Ratio for Student Loan accounts over the past 3 months
std203__tu,3.718604206500956,5.131666666666667,Total Payment Ratio for Student Loan accounts over the past 6 months
std204__tu,4.555456692913386,7.344024767801857,Total Payment Ratio for Student Loan accounts over the past 12 months
std205__tu,4.901430678466077,6.945701943844493,Total Payment Ratio for Student Loan accounts over the past 24 months
bkc203__tu,,,
std223__tu,3.204168260038241,5.0,Average total Payment Ratio for Student Loan accounts over the past 6 months
std224__tu,3.5217952755905513,5.740835913312694,Average total Payment Ratio for Student Loan accounts over the past 12 months
std225__tu,3.2852802359882007,4.814233261339092,Average total Payment Ratio for Student Loan accounts over the past 24 months
per203__tu,1.7450458315146224,1.9676284584980237,Total Payment Ratio for Personal Loan accounts over the past 6 months
per205__tu,1.9089631788376393,1.9186909372579397,Total Payment Ratio for Personal Loan accounts over the past 24 months
per222__tu,1.6472028477094511,1.8884202737698852,Average total Payment Ratio for Personal Loan accounts over the past 3 months
per224__tu,1.8698482377136374,2.0128094777562864,Average total Payment Ratio for Personal Loan accounts over the past 12 months
per225__tu,1.9196463599170543,1.9679453911696358,Average total Payment Ratio for Personal Loan accounts over the past 24 months
std222__tu,2.5220546318289787,4.269067357512954,Average total Payment Ratio for Student Loan accounts over the past 3 months
bkc204__tu,,,
bkc205__tu,,,
bkc222__tu,,,
bkc223__tu,,,
bkc224__tu,,,
bkc225__tu,,,
ret201__tu,2.4139490323816823,2.3116340782122906,Total Payment Ratio for Retail accounts over the past 1 month
ret203__tu,2.514043186895011,2.672568878540939,Total Payment Ratio for Retail accounts over the past 6 months
aut222__tu,1.8497166557520193,1.6572053934244553,Average total Payment Ratio for Auto accounts over the past 3 months
